#     it    Ltra    Lval
   134   0.1482   0.1783
   135   0.1473   0.1777
   136   0.1468   0.1772
   137   0.1458   0.1776
   138   0.1449   0.1753
   139   0.1438   0.1751
   140   0.1428   0.1749
   141   0.1422   0.1739
   142   0.1415   0.1723
   143   0.1407   0.1706
   144   0.1405   0.1689
   145   0.1401   0.1682
   146   0.1398   0.1676
   147   0.1393   0.1669
   148   0.1387   0.1661
   149   0.1378   0.1649
   150   0.1372   0.1644
   151   0.1365   0.1644
   152   0.1358   0.1640
   153   0.1352   0.1642
   154   0.1347   0.1643
   155   0.1343   0.1650
   156   0.1341   0.1644
   157   0.1338   0.1642
   158   0.1337   0.1644
   159   0.1335   0.1646
   160   0.1332   0.1647
   161   0.1328   0.1645
   162   0.1327   0.1640
   163   0.1323   0.1633
   164   0.1322   0.1632
   165   0.1320   0.1626
   166   0.1319   0.1632
   167   0.1317   0.1623
   168   0.1316   0.1625
   169   0.1316   0.1625
   170   0.1315   0.1627
   171   0.1314   0.1620
   172   0.1313   0.1621
   173   0.1312   0.1621
   174   0.1311   0.1621
   175   0.1310   0.1622
   176   0.1306   0.1623
   177   0.1305   0.1628
   178   0.1303   0.1628
   179   0.1302   0.1627
   180   0.1301   0.1626
   181   0.1300   0.1627
   182   0.1299   0.1624
   183   0.1298   0.1624
   184   0.1297   0.1622
   185   0.1296   0.1625
   186   0.1295   0.1624
   187   0.1294   0.1622
   188   0.1293   0.1620
   189   0.1292   0.1620
   190   0.1292   0.1620
   191   0.1291   0.1619
   192   0.1291   0.1618
   193   0.1290   0.1618
   194   0.1289   0.1615
   195   0.1289   0.1613
   196   0.1289   0.1611
   197   0.1288   0.1608
   198   0.1287   0.1608
   199   0.1287   0.1608
   200   0.1286   0.1608
   201   0.1285   0.1607
   202   0.1285   0.1605
   203   0.1284   0.1605
   204   0.1284   0.1604
   205   0.1283   0.1603
   206   0.1282   0.1601
   207   0.1282   0.1602
   208   0.1282   0.1602
   209   0.1282   0.1602
   210   0.1281   0.1601
   211   0.1281   0.1602
   212   0.1281   0.1602
   213   0.1281   0.1602
   214   0.1281   0.1602
   215   0.1280   0.1602
   216   0.1280   0.1602
   217   0.1280   0.1602
   218   0.1280   0.1600
   219   0.1280   0.1601
   220   0.1280   0.1601
   221   0.1280   0.1601
   222   0.1279   0.1601
   223   0.1279   0.1600
   224   0.1279   0.1600
   225   0.1279   0.1600
   226   0.1279   0.1599
   227   0.1279   0.1600
   228   0.1279   0.1600
   229   0.1279   0.1600
   230   0.1279   0.1600
   231   0.1279   0.1600
   232   0.1279   0.1600
   233   0.1278   0.1600
   234   0.1278   0.1600
   235   0.1278   0.1601
   236   0.1278   0.1601
   237   0.1278   0.1601
   238   0.1278   0.1601
   239   0.1278   0.1601
   240   0.1278   0.1601
   241   0.1278   0.1601
   242   0.1278   0.1601
   243   0.1278   0.1600
   244   0.1278   0.1600
   245   0.1278   0.1600
   246   0.1278   0.1600
   247   0.1278   0.1599
   248   0.1278   0.1598
   249   0.1278   0.1598
   250   0.1278   0.1598
   251   0.1278   0.1598
   252   0.1278   0.1598
   253   0.1278   0.1598
   254   0.1278   0.1598
   255   0.1278   0.1597
   256   0.1278   0.1596
   257   0.1278   0.1597
   258   0.1277   0.1597
   259   0.1277   0.1596
   260   0.1277   0.1595
   261   0.1277   0.1594
   262   0.1277   0.1594
   263   0.1277   0.1594
   264   0.1277   0.1594
   265   0.1277   0.1594
   266   0.1277   0.1593
   267   0.1277   0.1593
   268   0.1277   0.1592
   269   0.1276   0.1591
   270   0.1276   0.1591
   271   0.1276   0.1589
   272   0.1276   0.1588
   273   0.1276   0.1588
   274   0.1276   0.1587
   275   0.1276   0.1586
   276   0.1276   0.1583
   277   0.1276   0.1584
   278   0.1276   0.1584
   279   0.1276   0.1584
   280   0.1276   0.1582
   281   0.1276   0.1581
   282   0.1276   0.1581
   283   0.1275   0.1581
   284   0.1275   0.1580
   285   0.1275   0.1579
   286   0.1275   0.1579
   287   0.1275   0.1579
   288   0.1275   0.1578
   289   0.1275   0.1577
   290   0.1275   0.1577
   291   0.1274   0.1577
   292   0.1274   0.1575
   293   0.1274   0.1575
   294   0.1274   0.1575
   295   0.1273   0.1572
   296   0.1273   0.1570
   297   0.1273   0.1570
   298   0.1272   0.1569
   299   0.1272   0.1568
   300   0.1272   0.1569
   301   0.1271   0.1570
   302   0.1271   0.1570
   303   0.1271   0.1570
   304   0.1271   0.1570
   305   0.1270   0.1570
   306   0.1270   0.1569
   307   0.1270   0.1571
   308   0.1270   0.1571
   309   0.1269   0.1570
   310   0.1269   0.1570
   311   0.1269   0.1571
   312   0.1268   0.1572
   313   0.1267   0.1576
   314   0.1267   0.1574
   315   0.1266   0.1574
   316   0.1265   0.1577
   317   0.1263   0.1577
   318   0.1262   0.1579
   319   0.1259   0.1583
   320   0.1257   0.1577
   321   0.1255   0.1577
   322   0.1254   0.1571
   323   0.1253   0.1573
   324   0.1252   0.1574
   325   0.1250   0.1575
   326   0.1248   0.1572
   327   0.1243   0.1559
   328   0.1240   0.1553
   329   0.1239   0.1554
   330   0.1230   0.1527
   331   0.1228   0.1521
   332   0.1219   0.1506
   333   0.1217   0.1482
   334   0.1209   0.1485
   335   0.1205   0.1469
   336   0.1201   0.1461
   337   0.1194   0.1432
   338   0.1191   0.1431
   339   0.1186   0.1416
   340   0.1179   0.1403
   341   0.1173   0.1388
   342   0.1168   0.1380
   343   0.1162   0.1369
   344   0.1159   0.1367
   345   0.1153   0.1354
   346   0.1145   0.1341
   347   0.1144   0.1326
   348   0.1136   0.1319
   349   0.1134   0.1317
   350   0.1132   0.1314
   351   0.1128   0.1307
   352   0.1125   0.1305
   353   0.1121   0.1296
   354   0.1119   0.1292
   355   0.1115   0.1289
   356   0.1112   0.1293
   357   0.1107   0.1288
   358   0.1105   0.1289
   359   0.1102   0.1288
   360   0.1098   0.1282
   361   0.1096   0.1276
   362   0.1093   0.1269
   363   0.1089   0.1252
   364   0.1087   0.1243
   365   0.1082   0.1230
   366   0.1076   0.1214
   367   0.1071   0.1202
   368   0.1064   0.1203
   369   0.1058   0.1191
   370   0.1050   0.1177
   371   0.1044   0.1166
   372   0.1042   0.1171
   373   0.1033   0.1160
   374   0.1031   0.1155
   375   0.1020   0.1144
   376   0.1016   0.1161
   377   0.1003   0.1142
   378   0.0997   0.1143
   379   0.0990   0.1147
   380   0.0982   0.1152
   381   0.0970   0.1157
   382   0.0964   0.1128
   383   0.0959   0.1132
   384   0.0955   0.1138
   385   0.0949   0.1137
   386   0.0941   0.1139
   387   0.0930   0.1142
   388   0.0921   0.1141
   389   0.0916   0.1122
   390   0.0910   0.1119
   391   0.0901   0.1114
   392   0.0896   0.1107
   393   0.0889   0.1107
   394   0.0881   0.1104
   395   0.0875   0.1116
   396   0.0867   0.1129
   397   0.0864   0.1126
   398   0.0856   0.1139
   399   0.0849   0.1135
   400   0.0843   0.1133
   401   0.0834   0.1131
   402   0.0828   0.1127
   403   0.0825   0.1113
   404   0.0821   0.1106
   405   0.0815   0.1101
   406   0.0806   0.1085
   407   0.0800   0.1076
   408   0.0790   0.1052
   409   0.0785   0.1041
   410   0.0780   0.1025
   411   0.0768   0.0959
   412   0.0752   0.0939
   413   0.0747   0.0914
   414   0.0740   0.0894
   415   0.0734   0.0869
   416   0.0726   0.0847
   417   0.0720   0.0828
   418   0.0715   0.0822
   419   0.0710   0.0808
   420   0.0706   0.0800
   421   0.0702   0.0784
   422   0.0700   0.0787
   423   0.0699   0.0782
   424   0.0698   0.0781
   425   0.0696   0.0778
   426   0.0695   0.0780
   427   0.0694   0.0783
   428   0.0693   0.0784
   429   0.0692   0.0781
   430   0.0691   0.0780
   431   0.0691   0.0778
   432   0.0690   0.0772
   433   0.0690   0.0774
   434   0.0690   0.0774
   435   0.0690   0.0771
   436   0.0689   0.0766
   437   0.0689   0.0762
   438   0.0688   0.0760
   439   0.0688   0.0758
   440   0.0688   0.0756
   441   0.0687   0.0758
   442   0.0687   0.0756
   443   0.0687   0.0754
   444   0.0686   0.0754
   445   0.0686   0.0752
   446   0.0686   0.0752
   447   0.0686   0.0751
   448   0.0686   0.0748
   449   0.0685   0.0746
   450   0.0685   0.0747
   451   0.0685   0.0745
   452   0.0685   0.0745
   453   0.0685   0.0744
   454   0.0684   0.0745
   455   0.0684   0.0745
   456   0.0684   0.0742
   457   0.0684   0.0743
   458   0.0684   0.0742
   459   0.0684   0.0741
   460   0.0684   0.0740
   461   0.0683   0.0740
   462   0.0683   0.0740
   463   0.0683   0.0738
   464   0.0683   0.0738
   465   0.0683   0.0738
   466   0.0683   0.0743
   467   0.0682   0.0741
   468   0.0682   0.0742
   469   0.0682   0.0743
   470   0.0682   0.0747
   471   0.0682   0.0748
   472   0.0682   0.0752
   473   0.0681   0.0753
   474   0.0681   0.0758
   475   0.0681   0.0760
   476   0.0681   0.0761
   477   0.0680   0.0770
   478   0.0680   0.0774
   479   0.0679   0.0782
   480   0.0678   0.0792
   481   0.0678   0.0799
   482   0.0678   0.0792
   483   0.0677   0.0797
   484   0.0677   0.0796
   485   0.0675   0.0795
   486   0.0675   0.0804
   487   0.0673   0.0801
   488   0.0672   0.0799
   489   0.0670   0.0779
   490   0.0669   0.0787
   491   0.0668   0.0795
   492   0.0667   0.0798
   493   0.0663   0.0820
   494   0.0662   0.0809
   495   0.0660   0.0801
   496   0.0658   0.0796
   497   0.0657   0.0792
   498   0.0655   0.0778
   499   0.0653   0.0787
   500   0.0652   0.0792
   501   0.0651   0.0782
   502   0.0650   0.0782
   503   0.0649   0.0783
   504   0.0648   0.0785
   505   0.0648   0.0801
   506   0.0646   0.0791
   507   0.0646   0.0785
   508   0.0644   0.0783
   509   0.0642   0.0762
   510   0.0641   0.0754
   511   0.0640   0.0746
   512   0.0639   0.0745
   513   0.0639   0.0743
   514   0.0638   0.0741
   515   0.0638   0.0731
   516   0.0637   0.0731
   517   0.0636   0.0728
   518   0.0636   0.0727
   519   0.0636   0.0727
   520   0.0635   0.0729
   521   0.0635   0.0732
   522   0.0634   0.0735
   523   0.0633   0.0738
   524   0.0632   0.0740
   525   0.0632   0.0738
   526   0.0632   0.0737
   527   0.0631   0.0731
   528   0.0631   0.0728
   529   0.0631   0.0728
   530   0.0630   0.0726
   531   0.0630   0.0728
   532   0.0630   0.0730
   533   0.0629   0.0732
   534   0.0629   0.0734
   535   0.0629   0.0733
   536   0.0628   0.0732
   537   0.0628   0.0734
   538   0.0628   0.0732
   539   0.0628   0.0738
   540   0.0627   0.0742
   541   0.0627   0.0746
   542   0.0627   0.0750
   543   0.0627   0.0755
   544   0.0626   0.0753
   545   0.0626   0.0750
   546   0.0626   0.0748
   547   0.0625   0.0750
   548   0.0625   0.0749
   549   0.0625   0.0750
   550   0.0624   0.0750
   551   0.0624   0.0754
   552   0.0624   0.0751
   553   0.0623   0.0747
   554   0.0623   0.0743
   555   0.0622   0.0738
   556   0.0622   0.0734
   557   0.0621   0.0734
   558   0.0621   0.0734
   559   0.0620   0.0737
   560   0.0620   0.0739
   561   0.0620   0.0739
   562   0.0620   0.0739
   563   0.0619   0.0740
   564   0.0619   0.0742
   565   0.0618   0.0745
   566   0.0618   0.0746
   567   0.0618   0.0748
   568   0.0617   0.0748
   569   0.0617   0.0745
   570   0.0616   0.0748
   571   0.0616   0.0744
   572   0.0616   0.0741
   573   0.0615   0.0736
   574   0.0615   0.0734
   575   0.0615   0.0731
   576   0.0614   0.0727
   577   0.0614   0.0726
   578   0.0613   0.0722
   579   0.0612   0.0716
   580   0.0611   0.0707
   581   0.0611   0.0710
   582   0.0611   0.0706
   583   0.0610   0.0705
   584   0.0610   0.0704
   585   0.0610   0.0700
   586   0.0609   0.0697
   587   0.0609   0.0694
   588   0.0608   0.0689
   589   0.0607   0.0702
   590   0.0607   0.0697
   591   0.0606   0.0696
   592   0.0606   0.0699
   593   0.0606   0.0700
   594   0.0606   0.0703
   595   0.0606   0.0702
   596   0.0605   0.0699
   597   0.0605   0.0695
   598   0.0605   0.0690
   599   0.0605   0.0689
   600   0.0605   0.0689
   601   0.0604   0.0691
   602   0.0604   0.0695
   603   0.0604   0.0695
   604   0.0604   0.0696
   605   0.0604   0.0697
   606   0.0604   0.0697
   607   0.0603   0.0696
   608   0.0603   0.0694
   609   0.0603   0.0691
   610   0.0603   0.0685
   611   0.0603   0.0685
   612   0.0603   0.0686
   613   0.0603   0.0687
   614   0.0603   0.0690
   615   0.0602   0.0689
   616   0.0602   0.0687
   617   0.0602   0.0687
   618   0.0602   0.0686
   619   0.0602   0.0686
   620   0.0602   0.0686
   621   0.0602   0.0687
   622   0.0602   0.0690
   623   0.0602   0.0692
   624   0.0602   0.0692
   625   0.0602   0.0693
   626   0.0602   0.0693
   627   0.0602   0.0693
   628   0.0602   0.0692
   629   0.0602   0.0692
   630   0.0602   0.0692
   631   0.0602   0.0692
   632   0.0602   0.0691
   633   0.0602   0.0690
   634   0.0601   0.0690
   635   0.0601   0.0689
   636   0.0601   0.0689
   637   0.0601   0.0690
   638   0.0601   0.0690
   639   0.0601   0.0691
   640   0.0601   0.0691
   641   0.0601   0.0691
   642   0.0601   0.0691
   643   0.0601   0.0692
   644   0.0601   0.0693
   645   0.0601   0.0693
   646   0.0601   0.0693
   647   0.0601   0.0692
   648   0.0601   0.0692
   649   0.0601   0.0691
   650   0.0601   0.0692
   651   0.0601   0.0692
   652   0.0601   0.0692
   653   0.0601   0.0693
   654   0.0601   0.0693
   655   0.0601   0.0693
   656   0.0601   0.0693
   657   0.0601   0.0692
   658   0.0601   0.0691
   659   0.0601   0.0690
   660   0.0600   0.0689
   661   0.0600   0.0690
   662   0.0600   0.0690
   663   0.0600   0.0690
   664   0.0600   0.0689
   665   0.0600   0.0689
   666   0.0600   0.0689
   667   0.0600   0.0688
   668   0.0600   0.0687
   669   0.0600   0.0684
   670   0.0600   0.0684
   671   0.0600   0.0683
   672   0.0600   0.0682
   673   0.0600   0.0682
   674   0.0600   0.0681
   675   0.0600   0.0681
   676   0.0600   0.0680
   677   0.0600   0.0681
   678   0.0600   0.0681
   679   0.0600   0.0681
   680   0.0600   0.0681
   681   0.0600   0.0680
   682   0.0600   0.0680
   683   0.0600   0.0679
   684   0.0600   0.0677
   685   0.0600   0.0677
   686   0.0600   0.0676
   687   0.0600   0.0676
   688   0.0600   0.0675
   689   0.0600   0.0676
   690   0.0600   0.0676
   691   0.0600   0.0676
   692   0.0599   0.0677
   693   0.0599   0.0678
   694   0.0599   0.0680
   695   0.0599   0.0681
   696   0.0599   0.0682
   697   0.0599   0.0681
   698   0.0599   0.0683
   699   0.0599   0.0680
   700   0.0599   0.0677
   701   0.0599   0.0675
   702   0.0599   0.0674
   703   0.0599   0.0673
   704   0.0599   0.0672
   705   0.0599   0.0671
   706   0.0598   0.0668
   707   0.0598   0.0668
   708   0.0598   0.0668
   709   0.0598   0.0669
   710   0.0598   0.0669
   711   0.0598   0.0667
   712   0.0598   0.0667
   713   0.0598   0.0667
   714   0.0598   0.0667
   715   0.0598   0.0667
   716   0.0598   0.0665
   717   0.0598   0.0664
   718   0.0598   0.0664
   719   0.0598   0.0665
   720   0.0598   0.0665
   721   0.0598   0.0667
   722   0.0598   0.0667
   723   0.0598   0.0667
   724   0.0598   0.0667
   725   0.0598   0.0667
   726   0.0598   0.0667
   727   0.0598   0.0667
   728   0.0598   0.0667
   729   0.0598   0.0667
   730   0.0598   0.0668
   731   0.0598   0.0668
   732   0.0598   0.0668
   733   0.0598   0.0668
   734   0.0598   0.0668
   735   0.0598   0.0669
   736   0.0598   0.0669
   737   0.0598   0.0669
   738   0.0598   0.0669
   739   0.0598   0.0669
   740   0.0597   0.0668
   741   0.0597   0.0665
   742   0.0597   0.0666
   743   0.0597   0.0665
   744   0.0597   0.0665
   745   0.0597   0.0665
   746   0.0597   0.0664
   747   0.0597   0.0665
   748   0.0597   0.0665
   749   0.0597   0.0666
   750   0.0597   0.0666
   751   0.0597   0.0666
   752   0.0597   0.0667
   753   0.0597   0.0667
   754   0.0597   0.0667
   755   0.0597   0.0667
   756   0.0597   0.0666
   757   0.0597   0.0665
   758   0.0597   0.0665
   759   0.0597   0.0665
   760   0.0597   0.0666
   761   0.0597   0.0666
   762   0.0597   0.0666
   763   0.0597   0.0667
   764   0.0597   0.0667
   765   0.0597   0.0667
   766   0.0597   0.0667
   767   0.0597   0.0667
   768   0.0597   0.0667
   769   0.0597   0.0667
   770   0.0597   0.0668
   771   0.0597   0.0668
   772   0.0597   0.0668
   773   0.0597   0.0669
   774   0.0597   0.0670
   775   0.0597   0.0670
   776   0.0597   0.0670
   777   0.0597   0.0670
   778   0.0597   0.0670
   779   0.0597   0.0670
   780   0.0597   0.0669
   781   0.0597   0.0669
   782   0.0597   0.0669
   783   0.0597   0.0668
   784   0.0597   0.0668
   785   0.0597   0.0668
   786   0.0597   0.0668
   787   0.0597   0.0668
   788   0.0597   0.0668
   789   0.0597   0.0668
   790   0.0597   0.0668
   791   0.0597   0.0667
   792   0.0597   0.0667
   793   0.0597   0.0667
   794   0.0597   0.0667
   795   0.0597   0.0667
   796   0.0597   0.0667
   797   0.0597   0.0667
   798   0.0597   0.0667
   799   0.0597   0.0667
   800   0.0597   0.0666
   801   0.0597   0.0666
   802   0.0597   0.0666
   803   0.0597   0.0666
   804   0.0597   0.0666
   805   0.0597   0.0666
   806   0.0597   0.0666
   807   0.0597   0.0667
   808   0.0597   0.0667
   809   0.0597   0.0667
   810   0.0597   0.0667
   811   0.0597   0.0666
   812   0.0597   0.0666
   813   0.0597   0.0665
   814   0.0597   0.0665
   815   0.0597   0.0665
   816   0.0597   0.0665
   817   0.0597   0.0665
   818   0.0597   0.0665
   819   0.0597   0.0665
   820   0.0597   0.0665
   821   0.0597   0.0665
   822   0.0597   0.0665
   823   0.0597   0.0665
   824   0.0597   0.0665
   825   0.0597   0.0664
   826   0.0597   0.0664
   827   0.0597   0.0664
   828   0.0597   0.0664
   829   0.0597   0.0664
   830   0.0597   0.0664
   831   0.0597   0.0664
   832   0.0597   0.0664
   833   0.0597   0.0664
   834   0.0597   0.0664
   835   0.0597   0.0664
   836   0.0597   0.0664
   837   0.0597   0.0664
   838   0.0597   0.0664
   839   0.0597   0.0664
   840   0.0597   0.0664
   841   0.0597   0.0664
   842   0.0597   0.0664
   843   0.0597   0.0664
   844   0.0597   0.0664
   845   0.0597   0.0663
   846   0.0597   0.0663
   847   0.0597   0.0663
   848   0.0597   0.0663
   849   0.0597   0.0663
   850   0.0597   0.0663
   851   0.0597   0.0663
   852   0.0597   0.0663
   853   0.0597   0.0663
   854   0.0597   0.0664
   855   0.0597   0.0663
   856   0.0597   0.0663
   857   0.0597   0.0663
   858   0.0597   0.0663
   859   0.0597   0.0663
   860   0.0597   0.0663
   861   0.0597   0.0663
   862   0.0597   0.0662
   863   0.0597   0.0662
   864   0.0597   0.0662
   865   0.0597   0.0663
   866   0.0597   0.0663
   867   0.0597   0.0663
   868   0.0597   0.0664
   869   0.0597   0.0664
   870   0.0597   0.0664
   871   0.0597   0.0664
   872   0.0597   0.0664
   873   0.0597   0.0664
   874   0.0597   0.0664
   875   0.0597   0.0664
   876   0.0597   0.0664
   877   0.0597   0.0664
   878   0.0597   0.0663
   879   0.0597   0.0663
   880   0.0597   0.0662
   881   0.0597   0.0662
   882   0.0597   0.0662
   883   0.0597   0.0662
   884   0.0597   0.0662
   885   0.0597   0.0662
   886   0.0597   0.0662
   887   0.0597   0.0663
   888   0.0597   0.0663
   889   0.0597   0.0664
   890   0.0597   0.0664
   891   0.0597   0.0664
   892   0.0597   0.0664
   893   0.0597   0.0664
   894   0.0597   0.0664
   895   0.0597   0.0664
   896   0.0597   0.0664
   897   0.0597   0.0664
   898   0.0597   0.0664
   899   0.0597   0.0664
   900   0.0597   0.0664
   901   0.0597   0.0663
   902   0.0596   0.0663
   903   0.0596   0.0663
   904   0.0596   0.0663
   905   0.0596   0.0664
   906   0.0596   0.0664
   907   0.0596   0.0664
   908   0.0596   0.0665
   909   0.0596   0.0664
   910   0.0596   0.0664
   911   0.0596   0.0664
   912   0.0596   0.0664
   913   0.0596   0.0664
   914   0.0596   0.0664
   915   0.0596   0.0664
   916   0.0596   0.0664
   917   0.0596   0.0665
   918   0.0596   0.0665
   919   0.0596   0.0665
   920   0.0596   0.0664
   921   0.0596   0.0664
   922   0.0596   0.0664
   923   0.0596   0.0664
   924   0.0596   0.0664
   925   0.0596   0.0664
   926   0.0596   0.0664
   927   0.0596   0.0664
   928   0.0596   0.0664
   929   0.0596   0.0663
   930   0.0596   0.0663
   931   0.0596   0.0663
   932   0.0596   0.0663
   933   0.0596   0.0663
   934   0.0596   0.0663
   935   0.0596   0.0663
   936   0.0596   0.0663
   937   0.0596   0.0663
   938   0.0596   0.0663
   939   0.0596   0.0663
   940   0.0596   0.0663
   941   0.0596   0.0663
   942   0.0596   0.0663
   943   0.0596   0.0663
   944   0.0596   0.0663
   945   0.0596   0.0663
   946   0.0596   0.0663
   947   0.0596   0.0663
   948   0.0596   0.0664
   949   0.0596   0.0664
   950   0.0596   0.0664
   951   0.0596   0.0664
   952   0.0596   0.0664
   953   0.0596   0.0664
   954   0.0596   0.0664
   955   0.0596   0.0664
   956   0.0596   0.0664
   957   0.0596   0.0664
   958   0.0596   0.0664
   959   0.0596   0.0664
   960   0.0596   0.0664
   961   0.0596   0.0664
   962   0.0596   0.0664
   963   0.0596   0.0664
   964   0.0596   0.0663
   965   0.0596   0.0663
   966   0.0596   0.0663
   967   0.0596   0.0663
   968   0.0596   0.0663
   969   0.0596   0.0664
   970   0.0596   0.0664
   971   0.0596   0.0664
   972   0.0596   0.0664
   973   0.0596   0.0664
   974   0.0596   0.0664
   975   0.0596   0.0664
   976   0.0596   0.0664
   977   0.0596   0.0664
   978   0.0596   0.0664
   979   0.0596   0.0663
   980   0.0596   0.0663
   981   0.0596   0.0663
   982   0.0596   0.0663
   983   0.0596   0.0662
   984   0.0596   0.0662
   985   0.0596   0.0663
   986   0.0596   0.0663
   987   0.0596   0.0663
   988   0.0596   0.0663
   989   0.0596   0.0663
   990   0.0596   0.0663
   991   0.0596   0.0663
   992   0.0596   0.0663
   993   0.0596   0.0664
   994   0.0596   0.0664
   995   0.0596   0.0664
   996   0.0596   0.0665
   997   0.0596   0.0665
   998   0.0596   0.0665
   999   0.0596   0.0665
  1000   0.0596   0.0665
