#     it    Ltra    Lval
   137   0.1263   0.1497
   138   0.1262   0.1493
   139   0.1261   0.1492
   140   0.1260   0.1491
   141   0.1259   0.1483
   142   0.1258   0.1483
   143   0.1257   0.1480
   144   0.1254   0.1472
   145   0.1252   0.1468
   146   0.1249   0.1456
   147   0.1245   0.1443
   148   0.1242   0.1435
   149   0.1239   0.1431
   150   0.1233   0.1409
   151   0.1229   0.1405
   152   0.1226   0.1400
   153   0.1220   0.1388
   154   0.1218   0.1389
   155   0.1213   0.1374
   156   0.1210   0.1364
   157   0.1207   0.1349
   158   0.1203   0.1335
   159   0.1200   0.1325
   160   0.1197   0.1324
   161   0.1194   0.1331
   162   0.1192   0.1332
   163   0.1191   0.1329
   164   0.1188   0.1330
   165   0.1187   0.1331
   166   0.1185   0.1325
   167   0.1182   0.1317
   168   0.1178   0.1306
   169   0.1171   0.1292
   170   0.1167   0.1275
   171   0.1157   0.1264
   172   0.1146   0.1233
   173   0.1144   0.1237
   174   0.1131   0.1228
   175   0.1125   0.1211
   176   0.1117   0.1196
   177   0.1106   0.1176
   178   0.1101   0.1182
   179   0.1097   0.1179
   180   0.1088   0.1157
   181   0.1077   0.1136
   182   0.1061   0.1101
   183   0.1051   0.1080
   184   0.1040   0.1091
   185   0.1031   0.1090
   186   0.1023   0.1078
   187   0.1005   0.1061
   188   0.0995   0.1039
   189   0.0988   0.1037
   190   0.0988   0.1017
   191   0.0977   0.1026
   192   0.0976   0.1023
   193   0.0973   0.1013
   194   0.0967   0.0999
   195   0.0964   0.0975
   196   0.0958   0.0976
   197   0.0953   0.0980
   198   0.0948   0.0978
   199   0.0938   0.0979
   200   0.0923   0.0995
   201   0.0910   0.0969
   202   0.0901   0.0958
   203   0.0890   0.0940
   204   0.0881   0.0939
   205   0.0866   0.0941
   206   0.0858   0.0944
   207   0.0839   0.0943
   208   0.0828   0.0909
   209   0.0816   0.0885
   210   0.0805   0.0852
   211   0.0795   0.0847
   212   0.0788   0.0865
   213   0.0783   0.0847
   214   0.0777   0.0850
   215   0.0775   0.0846
   216   0.0772   0.0852
   217   0.0769   0.0851
   218   0.0764   0.0850
   219   0.0759   0.0835
   220   0.0757   0.0836
   221   0.0755   0.0829
   222   0.0754   0.0825
   223   0.0751   0.0817
   224   0.0749   0.0808
   225   0.0748   0.0814
   226   0.0746   0.0803
   227   0.0746   0.0801
   228   0.0744   0.0796
   229   0.0741   0.0801
   230   0.0740   0.0797
   231   0.0739   0.0802
   232   0.0739   0.0808
   233   0.0738   0.0806
   234   0.0737   0.0806
   235   0.0736   0.0805
   236   0.0735   0.0801
   237   0.0734   0.0800
   238   0.0734   0.0806
   239   0.0733   0.0803
   240   0.0733   0.0800
   241   0.0733   0.0797
   242   0.0732   0.0795
   243   0.0732   0.0791
   244   0.0731   0.0791
   245   0.0731   0.0791
   246   0.0730   0.0791
   247   0.0730   0.0791
   248   0.0729   0.0787
   249   0.0729   0.0785
   250   0.0728   0.0786
   251   0.0728   0.0785
   252   0.0727   0.0794
   253   0.0727   0.0788
   254   0.0726   0.0783
   255   0.0725   0.0780
   256   0.0724   0.0783
   257   0.0723   0.0782
   258   0.0722   0.0783
   259   0.0722   0.0792
   260   0.0721   0.0792
   261   0.0720   0.0792
   262   0.0720   0.0788
   263   0.0719   0.0785
   264   0.0718   0.0784
   265   0.0717   0.0774
   266   0.0716   0.0780
   267   0.0716   0.0780
   268   0.0715   0.0784
   269   0.0714   0.0781
   270   0.0714   0.0778
   271   0.0713   0.0775
   272   0.0712   0.0771
   273   0.0712   0.0773
   274   0.0711   0.0777
   275   0.0711   0.0775
   276   0.0710   0.0769
   277   0.0710   0.0765
   278   0.0709   0.0763
   279   0.0708   0.0767
   280   0.0708   0.0766
   281   0.0708   0.0766
   282   0.0708   0.0768
   283   0.0707   0.0768
   284   0.0707   0.0769
   285   0.0707   0.0766
   286   0.0706   0.0765
   287   0.0706   0.0764
   288   0.0705   0.0765
   289   0.0705   0.0759
   290   0.0704   0.0763
   291   0.0704   0.0767
   292   0.0703   0.0767
   293   0.0702   0.0774
   294   0.0701   0.0768
   295   0.0700   0.0759
   296   0.0700   0.0755
   297   0.0699   0.0752
   298   0.0699   0.0749
   299   0.0698   0.0749
   300   0.0697   0.0758
   301   0.0696   0.0758
   302   0.0696   0.0760
   303   0.0694   0.0759
   304   0.0693   0.0752
   305   0.0690   0.0747
   306   0.0689   0.0725
   307   0.0686   0.0731
   308   0.0685   0.0749
   309   0.0681   0.0735
   310   0.0675   0.0733
   311   0.0670   0.0745
   312   0.0661   0.0737
   313   0.0657   0.0740
   314   0.0655   0.0706
   315   0.0648   0.0699
   316   0.0641   0.0708
   317   0.0636   0.0692
   318   0.0630   0.0657
   319   0.0629   0.0666
   320   0.0627   0.0664
   321   0.0622   0.0655
   322   0.0617   0.0638
   323   0.0613   0.0636
   324   0.0610   0.0625
   325   0.0608   0.0612
   326   0.0605   0.0608
   327   0.0599   0.0606
   328   0.0590   0.0613
   329   0.0586   0.0587
   330   0.0583   0.0579
   331   0.0580   0.0588
   332   0.0577   0.0565
   333   0.0574   0.0573
   334   0.0569   0.0586
   335   0.0565   0.0581
   336   0.0564   0.0573
   337   0.0560   0.0563
   338   0.0559   0.0559
   339   0.0558   0.0555
   340   0.0555   0.0549
   341   0.0552   0.0538
   342   0.0549   0.0558
   343   0.0545   0.0565
   344   0.0542   0.0565
   345   0.0540   0.0572
   346   0.0539   0.0563
   347   0.0536   0.0545
   348   0.0531   0.0544
   349   0.0526   0.0515
   350   0.0525   0.0496
   351   0.0522   0.0495
   352   0.0521   0.0496
   353   0.0520   0.0507
   354   0.0518   0.0507
   355   0.0517   0.0502
   356   0.0515   0.0509
   357   0.0513   0.0496
   358   0.0510   0.0496
   359   0.0508   0.0495
   360   0.0508   0.0497
   361   0.0507   0.0501
   362   0.0506   0.0503
   363   0.0506   0.0498
   364   0.0505   0.0490
   365   0.0504   0.0491
   366   0.0504   0.0493
   367   0.0503   0.0490
   368   0.0502   0.0493
   369   0.0501   0.0477
   370   0.0500   0.0480
   371   0.0499   0.0492
   372   0.0498   0.0482
   373   0.0495   0.0472
   374   0.0493   0.0481
   375   0.0492   0.0498
   376   0.0490   0.0507
   377   0.0489   0.0496
   378   0.0488   0.0503
   379   0.0486   0.0507
   380   0.0485   0.0490
   381   0.0484   0.0469
   382   0.0482   0.0474
   383   0.0482   0.0478
   384   0.0480   0.0481
   385   0.0478   0.0490
   386   0.0476   0.0479
   387   0.0474   0.0493
   388   0.0472   0.0474
   389   0.0471   0.0477
   390   0.0469   0.0466
   391   0.0468   0.0463
   392   0.0467   0.0459
   393   0.0466   0.0464
   394   0.0466   0.0467
   395   0.0465   0.0481
   396   0.0463   0.0472
   397   0.0461   0.0467
   398   0.0459   0.0463
   399   0.0458   0.0466
   400   0.0456   0.0465
   401   0.0455   0.0461
   402   0.0455   0.0463
   403   0.0454   0.0462
   404   0.0453   0.0456
   405   0.0452   0.0440
   406   0.0451   0.0443
   407   0.0450   0.0428
   408   0.0449   0.0430
   409   0.0449   0.0435
   410   0.0448   0.0444
   411   0.0448   0.0446
   412   0.0447   0.0449
   413   0.0446   0.0449
   414   0.0445   0.0445
   415   0.0444   0.0441
   416   0.0443   0.0434
   417   0.0442   0.0434
   418   0.0442   0.0436
   419   0.0441   0.0435
   420   0.0441   0.0438
   421   0.0440   0.0434
   422   0.0439   0.0436
   423   0.0438   0.0439
   424   0.0438   0.0444
   425   0.0438   0.0437
   426   0.0437   0.0435
   427   0.0437   0.0436
   428   0.0436   0.0442
   429   0.0435   0.0454
   430   0.0434   0.0471
   431   0.0433   0.0470
   432   0.0433   0.0452
   433   0.0432   0.0453
   434   0.0431   0.0457
   435   0.0431   0.0452
   436   0.0430   0.0454
   437   0.0430   0.0446
   438   0.0429   0.0448
   439   0.0429   0.0446
   440   0.0428   0.0451
   441   0.0427   0.0448
   442   0.0427   0.0453
   443   0.0427   0.0449
   444   0.0426   0.0449
   445   0.0426   0.0450
   446   0.0426   0.0457
   447   0.0425   0.0454
   448   0.0425   0.0459
   449   0.0425   0.0458
   450   0.0424   0.0457
   451   0.0424   0.0451
   452   0.0423   0.0464
   453   0.0423   0.0459
   454   0.0422   0.0455
   455   0.0422   0.0458
   456   0.0422   0.0460
   457   0.0421   0.0457
   458   0.0421   0.0459
   459   0.0421   0.0453
   460   0.0421   0.0451
   461   0.0420   0.0449
   462   0.0420   0.0454
   463   0.0419   0.0461
   464   0.0419   0.0463
   465   0.0419   0.0462
   466   0.0418   0.0461
   467   0.0418   0.0457
   468   0.0418   0.0454
   469   0.0418   0.0450
   470   0.0418   0.0452
   471   0.0418   0.0450
   472   0.0418   0.0450
   473   0.0417   0.0451
   474   0.0417   0.0452
   475   0.0417   0.0452
   476   0.0417   0.0452
   477   0.0417   0.0451
   478   0.0416   0.0450
   479   0.0416   0.0448
   480   0.0416   0.0450
   481   0.0416   0.0451
   482   0.0416   0.0456
   483   0.0416   0.0463
   484   0.0415   0.0461
   485   0.0415   0.0460
   486   0.0415   0.0455
   487   0.0415   0.0447
   488   0.0414   0.0443
   489   0.0414   0.0441
   490   0.0414   0.0438
   491   0.0414   0.0437
   492   0.0413   0.0438
   493   0.0413   0.0436
   494   0.0413   0.0438
   495   0.0412   0.0442
   496   0.0412   0.0442
   497   0.0412   0.0449
   498   0.0411   0.0447
   499   0.0410   0.0446
   500   0.0410   0.0446
   501   0.0409   0.0444
   502   0.0409   0.0451
   503   0.0409   0.0453
   504   0.0408   0.0451
   505   0.0408   0.0453
   506   0.0408   0.0452
   507   0.0408   0.0453
   508   0.0407   0.0446
   509   0.0407   0.0450
   510   0.0407   0.0454
   511   0.0406   0.0460
   512   0.0406   0.0462
   513   0.0406   0.0466
   514   0.0405   0.0460
   515   0.0405   0.0454
   516   0.0405   0.0448
   517   0.0404   0.0445
   518   0.0404   0.0445
   519   0.0404   0.0448
   520   0.0403   0.0452
   521   0.0403   0.0453
   522   0.0403   0.0460
   523   0.0403   0.0445
   524   0.0402   0.0453
   525   0.0402   0.0457
   526   0.0401   0.0456
   527   0.0401   0.0455
   528   0.0401   0.0452
   529   0.0401   0.0450
   530   0.0400   0.0452
   531   0.0400   0.0458
   532   0.0400   0.0459
   533   0.0400   0.0459
   534   0.0399   0.0458
   535   0.0399   0.0456
   536   0.0399   0.0460
   537   0.0398   0.0454
   538   0.0398   0.0455
   539   0.0398   0.0456
   540   0.0398   0.0455
   541   0.0398   0.0455
   542   0.0398   0.0455
   543   0.0398   0.0455
   544   0.0398   0.0455
   545   0.0398   0.0451
   546   0.0397   0.0451
   547   0.0397   0.0449
   548   0.0397   0.0448
   549   0.0397   0.0447
   550   0.0397   0.0448
   551   0.0397   0.0448
   552   0.0397   0.0450
   553   0.0397   0.0448
   554   0.0397   0.0450
   555   0.0396   0.0451
   556   0.0396   0.0453
   557   0.0396   0.0452
   558   0.0396   0.0454
   559   0.0396   0.0452
   560   0.0396   0.0452
   561   0.0396   0.0452
   562   0.0396   0.0455
   563   0.0396   0.0456
   564   0.0396   0.0454
   565   0.0396   0.0453
   566   0.0395   0.0452
   567   0.0395   0.0450
   568   0.0395   0.0450
   569   0.0395   0.0447
   570   0.0395   0.0449
   571   0.0395   0.0445
   572   0.0395   0.0444
   573   0.0395   0.0444
   574   0.0395   0.0443
   575   0.0394   0.0446
   576   0.0394   0.0448
   577   0.0394   0.0448
   578   0.0394   0.0448
   579   0.0394   0.0448
   580   0.0394   0.0445
   581   0.0394   0.0446
   582   0.0394   0.0447
   583   0.0393   0.0448
   584   0.0393   0.0449
   585   0.0393   0.0451
   586   0.0393   0.0450
   587   0.0393   0.0450
   588   0.0393   0.0449
   589   0.0393   0.0448
   590   0.0393   0.0448
   591   0.0392   0.0446
   592   0.0392   0.0447
   593   0.0392   0.0441
   594   0.0392   0.0445
   595   0.0392   0.0446
   596   0.0392   0.0447
   597   0.0392   0.0448
   598   0.0392   0.0450
   599   0.0392   0.0448
   600   0.0391   0.0448
   601   0.0391   0.0449
   602   0.0391   0.0450
   603   0.0391   0.0451
   604   0.0391   0.0451
   605   0.0391   0.0452
   606   0.0391   0.0451
   607   0.0391   0.0454
   608   0.0391   0.0450
   609   0.0390   0.0449
   610   0.0390   0.0449
   611   0.0390   0.0448
   612   0.0390   0.0449
   613   0.0390   0.0449
   614   0.0390   0.0449
   615   0.0390   0.0450
   616   0.0390   0.0449
   617   0.0389   0.0449
   618   0.0389   0.0450
   619   0.0389   0.0446
   620   0.0389   0.0448
   621   0.0389   0.0450
   622   0.0389   0.0451
   623   0.0389   0.0452
   624   0.0389   0.0451
   625   0.0389   0.0448
   626   0.0389   0.0446
   627   0.0389   0.0443
   628   0.0388   0.0442
   629   0.0388   0.0443
   630   0.0388   0.0445
   631   0.0388   0.0448
   632   0.0388   0.0447
   633   0.0388   0.0447
   634   0.0388   0.0446
   635   0.0388   0.0445
   636   0.0388   0.0444
   637   0.0388   0.0442
   638   0.0388   0.0442
   639   0.0388   0.0443
   640   0.0387   0.0443
   641   0.0387   0.0443
   642   0.0387   0.0435
   643   0.0387   0.0440
   644   0.0387   0.0440
   645   0.0387   0.0442
   646   0.0387   0.0439
   647   0.0387   0.0444
   648   0.0386   0.0445
   649   0.0386   0.0446
   650   0.0386   0.0447
   651   0.0386   0.0446
   652   0.0386   0.0451
   653   0.0386   0.0452
   654   0.0386   0.0455
   655   0.0385   0.0458
   656   0.0385   0.0455
   657   0.0385   0.0454
   658   0.0385   0.0453
   659   0.0385   0.0452
   660   0.0385   0.0450
   661   0.0385   0.0449
   662   0.0385   0.0450
   663   0.0385   0.0449
   664   0.0384   0.0448
   665   0.0384   0.0447
   666   0.0384   0.0446
   667   0.0384   0.0441
   668   0.0384   0.0443
   669   0.0384   0.0445
   670   0.0384   0.0446
   671   0.0384   0.0445
   672   0.0384   0.0446
   673   0.0384   0.0447
   674   0.0384   0.0448
   675   0.0384   0.0449
   676   0.0384   0.0450
   677   0.0383   0.0452
   678   0.0383   0.0453
   679   0.0383   0.0452
   680   0.0383   0.0452
   681   0.0383   0.0450
   682   0.0383   0.0449
   683   0.0383   0.0448
   684   0.0383   0.0448
   685   0.0383   0.0447
   686   0.0383   0.0448
   687   0.0383   0.0448
   688   0.0383   0.0448
   689   0.0383   0.0444
   690   0.0383   0.0445
   691   0.0383   0.0445
   692   0.0383   0.0444
   693   0.0383   0.0444
   694   0.0383   0.0445
   695   0.0383   0.0445
   696   0.0383   0.0447
   697   0.0382   0.0448
   698   0.0382   0.0448
   699   0.0382   0.0447
   700   0.0382   0.0447
   701   0.0382   0.0449
   702   0.0382   0.0446
   703   0.0382   0.0446
   704   0.0382   0.0445
   705   0.0382   0.0445
   706   0.0382   0.0445
   707   0.0382   0.0446
   708   0.0382   0.0446
   709   0.0382   0.0446
   710   0.0382   0.0446
   711   0.0382   0.0446
   712   0.0382   0.0445
   713   0.0382   0.0446
   714   0.0382   0.0446
   715   0.0382   0.0448
   716   0.0382   0.0448
   717   0.0382   0.0449
   718   0.0382   0.0449
   719   0.0382   0.0448
   720   0.0382   0.0447
   721   0.0382   0.0447
   722   0.0382   0.0447
   723   0.0382   0.0446
   724   0.0382   0.0446
   725   0.0382   0.0446
   726   0.0382   0.0446
   727   0.0382   0.0447
   728   0.0382   0.0446
   729   0.0382   0.0447
   730   0.0382   0.0447
   731   0.0382   0.0448
   732   0.0382   0.0449
   733   0.0382   0.0449
   734   0.0382   0.0449
   735   0.0382   0.0450
   736   0.0382   0.0450
   737   0.0382   0.0450
   738   0.0382   0.0451
   739   0.0382   0.0452
   740   0.0382   0.0455
   741   0.0382   0.0454
   742   0.0382   0.0454
   743   0.0382   0.0454
   744   0.0381   0.0454
   745   0.0381   0.0454
   746   0.0381   0.0454
   747   0.0381   0.0455
   748   0.0381   0.0456
   749   0.0381   0.0456
   750   0.0381   0.0457
   751   0.0381   0.0456
   752   0.0381   0.0456
   753   0.0381   0.0455
   754   0.0381   0.0455
   755   0.0381   0.0455
   756   0.0381   0.0456
   757   0.0381   0.0456
   758   0.0381   0.0456
   759   0.0381   0.0456
   760   0.0381   0.0457
   761   0.0381   0.0458
   762   0.0381   0.0459
   763   0.0381   0.0459
   764   0.0381   0.0459
   765   0.0381   0.0458
   766   0.0381   0.0458
   767   0.0381   0.0457
   768   0.0381   0.0457
   769   0.0381   0.0457
   770   0.0381   0.0457
   771   0.0381   0.0457
   772   0.0381   0.0458
   773   0.0381   0.0458
   774   0.0381   0.0458
   775   0.0381   0.0457
   776   0.0381   0.0458
   777   0.0381   0.0459
   778   0.0381   0.0459
   779   0.0381   0.0460
   780   0.0381   0.0460
   781   0.0381   0.0461
   782   0.0381   0.0461
   783   0.0381   0.0460
   784   0.0381   0.0460
   785   0.0381   0.0458
   786   0.0381   0.0458
   787   0.0381   0.0459
   788   0.0381   0.0459
   789   0.0381   0.0460
   790   0.0381   0.0459
   791   0.0381   0.0461
   792   0.0381   0.0460
   793   0.0381   0.0460
   794   0.0381   0.0460
   795   0.0381   0.0461
   796   0.0381   0.0460
   797   0.0381   0.0460
   798   0.0381   0.0460
   799   0.0381   0.0459
   800   0.0381   0.0461
   801   0.0380   0.0459
   802   0.0380   0.0460
   803   0.0380   0.0461
   804   0.0380   0.0461
   805   0.0380   0.0461
   806   0.0380   0.0462
   807   0.0380   0.0462
   808   0.0380   0.0462
   809   0.0380   0.0462
   810   0.0380   0.0462
   811   0.0380   0.0463
   812   0.0380   0.0464
   813   0.0380   0.0464
   814   0.0380   0.0464
   815   0.0380   0.0464
   816   0.0380   0.0465
   817   0.0380   0.0465
   818   0.0380   0.0465
   819   0.0380   0.0466
   820   0.0380   0.0466
   821   0.0380   0.0467
   822   0.0380   0.0466
   823   0.0380   0.0466
   824   0.0380   0.0465
   825   0.0380   0.0465
   826   0.0380   0.0465
   827   0.0380   0.0466
   828   0.0380   0.0468
   829   0.0380   0.0468
   830   0.0380   0.0468
   831   0.0380   0.0469
   832   0.0380   0.0470
   833   0.0380   0.0472
   834   0.0380   0.0472
   835   0.0380   0.0472
   836   0.0380   0.0472
   837   0.0380   0.0473
   838   0.0380   0.0472
   839   0.0380   0.0473
   840   0.0379   0.0474
   841   0.0379   0.0474
   842   0.0379   0.0475
   843   0.0379   0.0476
   844   0.0379   0.0476
   845   0.0379   0.0476
   846   0.0379   0.0476
   847   0.0379   0.0475
   848   0.0379   0.0476
   849   0.0379   0.0478
   850   0.0379   0.0478
   851   0.0379   0.0479
   852   0.0379   0.0479
   853   0.0379   0.0478
   854   0.0379   0.0478
   855   0.0379   0.0477
   856   0.0379   0.0477
   857   0.0379   0.0477
   858   0.0379   0.0476
   859   0.0379   0.0476
   860   0.0379   0.0473
   861   0.0379   0.0476
   862   0.0378   0.0477
   863   0.0378   0.0477
   864   0.0378   0.0477
   865   0.0378   0.0475
   866   0.0378   0.0481
   867   0.0378   0.0480
   868   0.0377   0.0486
   869   0.0377   0.0487
   870   0.0377   0.0485
   871   0.0377   0.0488
   872   0.0377   0.0490
   873   0.0376   0.0491
   874   0.0376   0.0494
   875   0.0375   0.0493
   876   0.0375   0.0491
   877   0.0374   0.0486
   878   0.0374   0.0482
   879   0.0373   0.0480
   880   0.0373   0.0483
   881   0.0372   0.0485
   882   0.0372   0.0476
   883   0.0372   0.0474
   884   0.0371   0.0477
   885   0.0371   0.0473
   886   0.0371   0.0467
   887   0.0370   0.0470
   888   0.0369   0.0472
   889   0.0369   0.0480
   890   0.0368   0.0483
   891   0.0368   0.0486
   892   0.0368   0.0486
   893   0.0368   0.0484
   894   0.0368   0.0483
   895   0.0367   0.0483
   896   0.0367   0.0487
   897   0.0367   0.0485
   898   0.0366   0.0489
   899   0.0366   0.0492
   900   0.0366   0.0492
   901   0.0365   0.0488
   902   0.0365   0.0494
   903   0.0365   0.0492
   904   0.0364   0.0493
   905   0.0364   0.0493
   906   0.0364   0.0492
   907   0.0364   0.0491
   908   0.0364   0.0489
   909   0.0363   0.0487
   910   0.0363   0.0490
   911   0.0363   0.0488
   912   0.0363   0.0489
   913   0.0363   0.0490
   914   0.0363   0.0487
   915   0.0362   0.0488
   916   0.0362   0.0487
   917   0.0362   0.0487
   918   0.0362   0.0494
   919   0.0361   0.0496
   920   0.0361   0.0496
   921   0.0361   0.0499
   922   0.0361   0.0502
   923   0.0360   0.0504
   924   0.0360   0.0509
   925   0.0360   0.0503
   926   0.0360   0.0499
   927   0.0359   0.0497
   928   0.0359   0.0493
   929   0.0359   0.0492
   930   0.0359   0.0493
   931   0.0359   0.0496
   932   0.0359   0.0496
   933   0.0358   0.0497
   934   0.0358   0.0499
   935   0.0358   0.0494
   936   0.0358   0.0493
   937   0.0357   0.0494
   938   0.0357   0.0489
   939   0.0357   0.0491
   940   0.0357   0.0492
   941   0.0357   0.0493
   942   0.0357   0.0492
   943   0.0357   0.0492
   944   0.0357   0.0491
   945   0.0357   0.0489
   946   0.0357   0.0488
   947   0.0357   0.0488
   948   0.0357   0.0486
   949   0.0357   0.0484
   950   0.0357   0.0483
   951   0.0357   0.0482
   952   0.0357   0.0483
   953   0.0357   0.0483
   954   0.0356   0.0483
   955   0.0356   0.0483
   956   0.0356   0.0482
   957   0.0356   0.0481
   958   0.0356   0.0481
   959   0.0356   0.0482
   960   0.0356   0.0482
   961   0.0356   0.0483
   962   0.0356   0.0483
   963   0.0356   0.0483
   964   0.0356   0.0483
   965   0.0356   0.0484
   966   0.0356   0.0483
   967   0.0356   0.0483
   968   0.0356   0.0483
   969   0.0356   0.0483
   970   0.0356   0.0483
   971   0.0356   0.0483
   972   0.0356   0.0483
   973   0.0356   0.0483
   974   0.0356   0.0483
   975   0.0356   0.0484
   976   0.0356   0.0482
   977   0.0356   0.0483
   978   0.0356   0.0482
   979   0.0356   0.0482
   980   0.0356   0.0482
   981   0.0356   0.0482
   982   0.0356   0.0482
   983   0.0356   0.0482
   984   0.0356   0.0482
   985   0.0356   0.0482
   986   0.0356   0.0482
   987   0.0356   0.0482
   988   0.0356   0.0481
   989   0.0356   0.0481
   990   0.0356   0.0482
   991   0.0356   0.0482
   992   0.0356   0.0482
   993   0.0356   0.0482
   994   0.0356   0.0482
   995   0.0356   0.0482
   996   0.0356   0.0482
   997   0.0356   0.0482
   998   0.0356   0.0482
   999   0.0356   0.0481
  1000   0.0356   0.0481
