#     it    Ltra    Lval
   387   0.0443   0.0460
   388   0.0443   0.0459
   389   0.0442   0.0458
   390   0.0442   0.0459
   391   0.0442   0.0460
   392   0.0442   0.0459
   393   0.0442   0.0460
   394   0.0442   0.0461
   395   0.0441   0.0462
   396   0.0441   0.0461
   397   0.0441   0.0458
   398   0.0441   0.0456
   399   0.0441   0.0456
   400   0.0441   0.0457
   401   0.0441   0.0460
   402   0.0440   0.0466
   403   0.0440   0.0463
   404   0.0440   0.0461
   405   0.0440   0.0460
   406   0.0439   0.0460
   407   0.0439   0.0458
   408   0.0439   0.0456
   409   0.0438   0.0453
   410   0.0438   0.0453
   411   0.0438   0.0451
   412   0.0437   0.0457
   413   0.0437   0.0459
   414   0.0436   0.0466
   415   0.0436   0.0468
   416   0.0435   0.0467
   417   0.0434   0.0476
   418   0.0434   0.0473
   419   0.0434   0.0473
   420   0.0434   0.0470
   421   0.0433   0.0461
   422   0.0433   0.0461
   423   0.0433   0.0456
   424   0.0432   0.0453
   425   0.0432   0.0453
   426   0.0431   0.0451
   427   0.0431   0.0458
   428   0.0431   0.0460
   429   0.0431   0.0465
   430   0.0430   0.0462
   431   0.0430   0.0461
   432   0.0430   0.0460
   433   0.0430   0.0462
   434   0.0430   0.0463
   435   0.0429   0.0465
   436   0.0429   0.0465
   437   0.0429   0.0465
   438   0.0429   0.0458
   439   0.0428   0.0457
   440   0.0428   0.0457
   441   0.0428   0.0458
   442   0.0428   0.0461
   443   0.0428   0.0462
   444   0.0428   0.0462
   445   0.0428   0.0462
   446   0.0428   0.0460
   447   0.0427   0.0458
   448   0.0427   0.0455
   449   0.0427   0.0452
   450   0.0427   0.0450
   451   0.0427   0.0451
   452   0.0427   0.0451
   453   0.0427   0.0452
   454   0.0426   0.0454
   455   0.0426   0.0458
   456   0.0426   0.0458
   457   0.0426   0.0458
   458   0.0426   0.0458
   459   0.0426   0.0458
   460   0.0425   0.0458
   461   0.0425   0.0456
   462   0.0425   0.0452
   463   0.0424   0.0441
   464   0.0424   0.0444
   465   0.0424   0.0446
   466   0.0424   0.0448
   467   0.0423   0.0452
   468   0.0423   0.0456
   469   0.0423   0.0459
   470   0.0422   0.0461
   471   0.0422   0.0460
   472   0.0422   0.0458
   473   0.0421   0.0455
   474   0.0421   0.0453
   475   0.0421   0.0452
   476   0.0421   0.0454
   477   0.0420   0.0456
   478   0.0420   0.0459
   479   0.0420   0.0457
   480   0.0420   0.0465
   481   0.0419   0.0462
   482   0.0419   0.0457
   483   0.0419   0.0453
   484   0.0418   0.0450
   485   0.0418   0.0451
   486   0.0418   0.0452
   487   0.0417   0.0453
   488   0.0417   0.0459
   489   0.0417   0.0459
   490   0.0416   0.0461
   491   0.0416   0.0462
   492   0.0416   0.0464
   493   0.0416   0.0460
   494   0.0416   0.0460
   495   0.0416   0.0461
   496   0.0415   0.0462
   497   0.0415   0.0468
   498   0.0415   0.0467
   499   0.0415   0.0465
   500   0.0415   0.0468
   501   0.0415   0.0464
   502   0.0415   0.0463
   503   0.0414   0.0461
   504   0.0414   0.0458
   505   0.0414   0.0458
   506   0.0414   0.0459
   507   0.0414   0.0460
   508   0.0414   0.0461
   509   0.0414   0.0460
   510   0.0414   0.0461
   511   0.0414   0.0462
   512   0.0413   0.0463
   513   0.0413   0.0465
   514   0.0413   0.0467
   515   0.0413   0.0466
   516   0.0413   0.0467
   517   0.0413   0.0468
   518   0.0413   0.0468
   519   0.0413   0.0470
   520   0.0413   0.0476
   521   0.0413   0.0479
   522   0.0413   0.0478
   523   0.0413   0.0478
   524   0.0413   0.0477
   525   0.0412   0.0476
   526   0.0412   0.0477
   527   0.0412   0.0476
   528   0.0412   0.0477
   529   0.0412   0.0478
   530   0.0412   0.0479
   531   0.0412   0.0479
   532   0.0412   0.0480
   533   0.0412   0.0479
   534   0.0412   0.0478
   535   0.0412   0.0478
   536   0.0412   0.0477
   537   0.0412   0.0478
   538   0.0412   0.0482
   539   0.0412   0.0488
   540   0.0412   0.0487
   541   0.0411   0.0487
   542   0.0411   0.0487
   543   0.0411   0.0487
   544   0.0411   0.0487
   545   0.0411   0.0487
   546   0.0411   0.0486
   547   0.0411   0.0486
   548   0.0411   0.0487
   549   0.0411   0.0488
   550   0.0411   0.0489
   551   0.0411   0.0489
   552   0.0411   0.0490
   553   0.0411   0.0491
   554   0.0411   0.0492
   555   0.0411   0.0492
   556   0.0411   0.0493
   557   0.0411   0.0493
   558   0.0411   0.0495
   559   0.0411   0.0495
   560   0.0411   0.0496
   561   0.0411   0.0494
   562   0.0411   0.0494
   563   0.0411   0.0493
   564   0.0411   0.0491
   565   0.0411   0.0490
   566   0.0411   0.0490
   567   0.0411   0.0488
   568   0.0411   0.0488
   569   0.0411   0.0488
   570   0.0411   0.0489
   571   0.0411   0.0489
   572   0.0411   0.0489
   573   0.0411   0.0489
   574   0.0411   0.0488
   575   0.0411   0.0488
   576   0.0411   0.0488
   577   0.0411   0.0488
   578   0.0411   0.0488
   579   0.0411   0.0488
   580   0.0411   0.0488
   581   0.0411   0.0487
   582   0.0411   0.0487
   583   0.0411   0.0487
   584   0.0411   0.0487
   585   0.0411   0.0487
   586   0.0411   0.0488
   587   0.0411   0.0488
   588   0.0411   0.0489
   589   0.0411   0.0489
   590   0.0411   0.0489
   591   0.0411   0.0489
   592   0.0411   0.0489
   593   0.0411   0.0489
   594   0.0411   0.0489
   595   0.0411   0.0489
   596   0.0411   0.0489
   597   0.0411   0.0489
   598   0.0411   0.0489
   599   0.0411   0.0489
   600   0.0411   0.0489
   601   0.0411   0.0489
   602   0.0411   0.0489
   603   0.0411   0.0489
   604   0.0411   0.0490
   605   0.0411   0.0491
   606   0.0411   0.0491
   607   0.0411   0.0492
   608   0.0411   0.0492
   609   0.0411   0.0492
   610   0.0411   0.0491
   611   0.0411   0.0491
   612   0.0411   0.0491
   613   0.0411   0.0491
   614   0.0411   0.0491
   615   0.0411   0.0491
   616   0.0411   0.0491
   617   0.0411   0.0491
   618   0.0411   0.0490
   619   0.0411   0.0491
   620   0.0411   0.0491
   621   0.0411   0.0491
   622   0.0411   0.0491
   623   0.0411   0.0492
   624   0.0411   0.0492
   625   0.0411   0.0493
   626   0.0411   0.0493
   627   0.0411   0.0493
   628   0.0411   0.0493
   629   0.0411   0.0493
   630   0.0411   0.0493
   631   0.0411   0.0493
   632   0.0411   0.0493
   633   0.0411   0.0493
   634   0.0411   0.0494
   635   0.0411   0.0493
   636   0.0411   0.0494
   637   0.0411   0.0494
   638   0.0411   0.0493
   639   0.0411   0.0494
   640   0.0411   0.0493
   641   0.0411   0.0493
   642   0.0411   0.0493
   643   0.0411   0.0492
   644   0.0411   0.0491
   645   0.0411   0.0490
   646   0.0411   0.0490
   647   0.0411   0.0491
   648   0.0410   0.0492
   649   0.0410   0.0493
   650   0.0410   0.0493
   651   0.0410   0.0493
   652   0.0410   0.0493
   653   0.0410   0.0493
   654   0.0410   0.0493
   655   0.0410   0.0492
   656   0.0410   0.0492
   657   0.0410   0.0491
   658   0.0410   0.0490
   659   0.0410   0.0490
   660   0.0410   0.0490
   661   0.0410   0.0491
   662   0.0410   0.0491
   663   0.0410   0.0491
   664   0.0410   0.0491
   665   0.0410   0.0491
   666   0.0410   0.0492
   667   0.0410   0.0492
   668   0.0410   0.0492
   669   0.0410   0.0492
   670   0.0410   0.0493
   671   0.0410   0.0493
   672   0.0410   0.0494
   673   0.0410   0.0494
   674   0.0410   0.0495
   675   0.0410   0.0495
   676   0.0410   0.0494
   677   0.0410   0.0493
   678   0.0410   0.0491
   679   0.0410   0.0491
   680   0.0410   0.0491
   681   0.0410   0.0491
   682   0.0410   0.0490
   683   0.0410   0.0488
   684   0.0410   0.0488
   685   0.0410   0.0488
   686   0.0410   0.0488
   687   0.0410   0.0488
   688   0.0410   0.0490
   689   0.0410   0.0491
   690   0.0410   0.0491
   691   0.0410   0.0491
   692   0.0410   0.0491
   693   0.0410   0.0490
   694   0.0410   0.0490
   695   0.0410   0.0490
   696   0.0410   0.0491
   697   0.0410   0.0491
   698   0.0410   0.0492
   699   0.0410   0.0492
   700   0.0410   0.0492
   701   0.0410   0.0492
   702   0.0410   0.0491
   703   0.0410   0.0489
   704   0.0410   0.0490
   705   0.0410   0.0491
   706   0.0410   0.0491
   707   0.0410   0.0492
   708   0.0410   0.0492
   709   0.0410   0.0492
   710   0.0410   0.0493
   711   0.0410   0.0493
   712   0.0410   0.0493
   713   0.0410   0.0493
   714   0.0410   0.0494
   715   0.0410   0.0494
   716   0.0410   0.0495
   717   0.0410   0.0494
   718   0.0410   0.0494
   719   0.0410   0.0496
   720   0.0410   0.0496
   721   0.0410   0.0496
   722   0.0410   0.0493
   723   0.0410   0.0492
   724   0.0410   0.0490
   725   0.0410   0.0489
   726   0.0409   0.0487
   727   0.0409   0.0486
   728   0.0409   0.0486
   729   0.0409   0.0487
   730   0.0409   0.0486
   731   0.0409   0.0488
   732   0.0409   0.0488
   733   0.0409   0.0488
   734   0.0409   0.0489
   735   0.0409   0.0490
   736   0.0409   0.0491
   737   0.0409   0.0492
   738   0.0409   0.0492
   739   0.0409   0.0492
   740   0.0409   0.0490
   741   0.0409   0.0489
   742   0.0409   0.0486
   743   0.0409   0.0484
   744   0.0409   0.0483
   745   0.0409   0.0483
   746   0.0409   0.0484
   747   0.0409   0.0485
   748   0.0409   0.0485
   749   0.0409   0.0486
   750   0.0409   0.0486
   751   0.0409   0.0484
   752   0.0409   0.0484
   753   0.0409   0.0484
   754   0.0409   0.0485
   755   0.0409   0.0485
   756   0.0409   0.0485
   757   0.0409   0.0486
   758   0.0409   0.0486
   759   0.0409   0.0486
   760   0.0409   0.0484
   761   0.0409   0.0484
   762   0.0409   0.0484
   763   0.0409   0.0483
   764   0.0409   0.0483
   765   0.0409   0.0484
   766   0.0409   0.0484
   767   0.0409   0.0484
   768   0.0409   0.0486
   769   0.0409   0.0486
   770   0.0409   0.0486
   771   0.0409   0.0486
   772   0.0409   0.0486
   773   0.0409   0.0486
   774   0.0409   0.0486
   775   0.0409   0.0485
   776   0.0409   0.0486
   777   0.0409   0.0486
   778   0.0409   0.0486
   779   0.0409   0.0485
   780   0.0409   0.0484
   781   0.0409   0.0484
   782   0.0409   0.0484
   783   0.0409   0.0484
   784   0.0409   0.0484
   785   0.0409   0.0483
   786   0.0409   0.0484
   787   0.0409   0.0484
   788   0.0409   0.0484
   789   0.0409   0.0484
   790   0.0409   0.0484
   791   0.0409   0.0484
   792   0.0409   0.0483
   793   0.0409   0.0483
   794   0.0409   0.0484
   795   0.0409   0.0484
   796   0.0409   0.0485
   797   0.0409   0.0484
   798   0.0409   0.0484
   799   0.0409   0.0484
   800   0.0409   0.0483
   801   0.0409   0.0483
   802   0.0409   0.0483
   803   0.0409   0.0483
   804   0.0409   0.0483
   805   0.0409   0.0484
   806   0.0409   0.0484
   807   0.0409   0.0484
   808   0.0409   0.0484
   809   0.0409   0.0485
   810   0.0409   0.0484
   811   0.0409   0.0485
   812   0.0409   0.0484
   813   0.0409   0.0485
   814   0.0409   0.0484
   815   0.0409   0.0484
   816   0.0409   0.0485
   817   0.0409   0.0485
   818   0.0409   0.0486
   819   0.0409   0.0486
   820   0.0409   0.0486
   821   0.0408   0.0485
   822   0.0408   0.0485
   823   0.0408   0.0485
   824   0.0408   0.0485
   825   0.0408   0.0485
   826   0.0408   0.0485
   827   0.0408   0.0486
   828   0.0408   0.0486
   829   0.0408   0.0486
   830   0.0408   0.0485
   831   0.0408   0.0485
   832   0.0408   0.0486
   833   0.0408   0.0485
   834   0.0408   0.0486
   835   0.0408   0.0486
   836   0.0408   0.0486
   837   0.0408   0.0486
   838   0.0408   0.0486
   839   0.0408   0.0486
   840   0.0408   0.0486
   841   0.0408   0.0486
   842   0.0408   0.0486
   843   0.0408   0.0486
   844   0.0408   0.0486
   845   0.0408   0.0485
   846   0.0408   0.0485
   847   0.0408   0.0485
   848   0.0408   0.0485
   849   0.0408   0.0485
   850   0.0408   0.0485
   851   0.0408   0.0485
   852   0.0408   0.0485
   853   0.0408   0.0486
   854   0.0408   0.0486
   855   0.0408   0.0486
   856   0.0408   0.0486
   857   0.0408   0.0486
   858   0.0408   0.0486
   859   0.0408   0.0486
   860   0.0408   0.0485
   861   0.0408   0.0485
   862   0.0408   0.0485
   863   0.0408   0.0485
   864   0.0408   0.0485
   865   0.0408   0.0485
   866   0.0408   0.0485
   867   0.0408   0.0485
   868   0.0408   0.0485
   869   0.0408   0.0485
   870   0.0408   0.0485
   871   0.0408   0.0485
   872   0.0408   0.0485
   873   0.0408   0.0485
   874   0.0408   0.0484
   875   0.0408   0.0484
   876   0.0408   0.0484
   877   0.0408   0.0484
   878   0.0408   0.0484
   879   0.0408   0.0485
   880   0.0408   0.0485
   881   0.0408   0.0485
   882   0.0408   0.0485
   883   0.0408   0.0485
   884   0.0408   0.0485
   885   0.0408   0.0484
   886   0.0408   0.0484
   887   0.0408   0.0484
   888   0.0408   0.0484
   889   0.0408   0.0484
   890   0.0408   0.0484
   891   0.0408   0.0484
   892   0.0408   0.0484
   893   0.0408   0.0484
   894   0.0408   0.0484
   895   0.0408   0.0485
   896   0.0408   0.0485
   897   0.0408   0.0485
   898   0.0408   0.0485
   899   0.0408   0.0485
   900   0.0408   0.0485
   901   0.0408   0.0485
   902   0.0408   0.0486
   903   0.0408   0.0486
   904   0.0408   0.0486
   905   0.0408   0.0486
   906   0.0408   0.0485
   907   0.0408   0.0485
   908   0.0408   0.0485
   909   0.0408   0.0484
   910   0.0408   0.0484
   911   0.0408   0.0484
   912   0.0408   0.0485
   913   0.0408   0.0485
   914   0.0408   0.0485
   915   0.0408   0.0485
   916   0.0408   0.0486
   917   0.0408   0.0486
   918   0.0408   0.0486
   919   0.0408   0.0486
   920   0.0408   0.0486
   921   0.0408   0.0486
   922   0.0408   0.0486
   923   0.0408   0.0486
   924   0.0408   0.0486
   925   0.0408   0.0486
   926   0.0408   0.0486
   927   0.0408   0.0486
   928   0.0408   0.0486
   929   0.0408   0.0485
   930   0.0408   0.0485
   931   0.0408   0.0485
   932   0.0408   0.0485
   933   0.0408   0.0485
   934   0.0408   0.0485
   935   0.0408   0.0486
   936   0.0408   0.0486
   937   0.0408   0.0486
   938   0.0408   0.0486
   939   0.0408   0.0487
   940   0.0408   0.0487
   941   0.0408   0.0487
   942   0.0408   0.0487
   943   0.0408   0.0487
   944   0.0408   0.0486
   945   0.0408   0.0486
   946   0.0408   0.0485
   947   0.0408   0.0485
   948   0.0408   0.0485
   949   0.0408   0.0486
   950   0.0408   0.0486
   951   0.0408   0.0486
   952   0.0408   0.0486
   953   0.0408   0.0486
   954   0.0408   0.0486
   955   0.0408   0.0486
   956   0.0408   0.0486
   957   0.0408   0.0486
   958   0.0408   0.0486
   959   0.0408   0.0486
   960   0.0408   0.0487
   961   0.0408   0.0486
   962   0.0408   0.0486
   963   0.0408   0.0486
   964   0.0408   0.0486
   965   0.0408   0.0486
   966   0.0408   0.0486
   967   0.0408   0.0486
   968   0.0408   0.0486
   969   0.0408   0.0486
   970   0.0408   0.0486
   971   0.0408   0.0486
   972   0.0408   0.0486
   973   0.0408   0.0486
   974   0.0408   0.0486
   975   0.0408   0.0486
   976   0.0408   0.0485
   977   0.0408   0.0485
   978   0.0408   0.0485
   979   0.0408   0.0485
   980   0.0408   0.0484
   981   0.0408   0.0485
   982   0.0408   0.0485
   983   0.0408   0.0485
   984   0.0408   0.0485
   985   0.0408   0.0485
   986   0.0408   0.0485
   987   0.0408   0.0485
   988   0.0408   0.0485
   989   0.0408   0.0485
   990   0.0408   0.0485
   991   0.0408   0.0485
   992   0.0408   0.0485
   993   0.0408   0.0485
   994   0.0408   0.0485
   995   0.0408   0.0484
   996   0.0408   0.0484
   997   0.0408   0.0484
   998   0.0408   0.0484
   999   0.0408   0.0484
  1000   0.0408   0.0484
