#     it    Ltra    Lval
    97   0.1221   0.1422
    98   0.1217   0.1417
    99   0.1211   0.1409
   100   0.1207   0.1402
   101   0.1195   0.1385
   102   0.1189   0.1379
   103   0.1179   0.1361
   104   0.1173   0.1357
   105   0.1165   0.1349
   106   0.1154   0.1336
   107   0.1137   0.1331
   108   0.1121   0.1327
   109   0.1100   0.1303
   110   0.1065   0.1255
   111   0.1034   0.1218
   112   0.1002   0.1188
   113   0.0953   0.1124
   114   0.0926   0.1064
   115   0.0907   0.1039
   116   0.0880   0.0993
   117   0.0870   0.0993
   118   0.0866   0.0952
   119   0.0854   0.0939
   120   0.0849   0.0932
   121   0.0842   0.0925
   122   0.0836   0.0908
   123   0.0830   0.0895
   124   0.0826   0.0891
   125   0.0820   0.0886
   126   0.0817   0.0902
   127   0.0814   0.0904
   128   0.0812   0.0901
   129   0.0810   0.0899
   130   0.0809   0.0890
   131   0.0807   0.0885
   132   0.0804   0.0875
   133   0.0803   0.0865
   134   0.0801   0.0866
   135   0.0799   0.0860
   136   0.0798   0.0868
   137   0.0796   0.0864
   138   0.0793   0.0860
   139   0.0791   0.0845
   140   0.0789   0.0835
   141   0.0788   0.0832
   142   0.0784   0.0825
   143   0.0782   0.0818
   144   0.0780   0.0823
   145   0.0779   0.0810
   146   0.0778   0.0817
   147   0.0777   0.0816
   148   0.0777   0.0815
   149   0.0776   0.0813
   150   0.0774   0.0811
   151   0.0773   0.0819
   152   0.0770   0.0812
   153   0.0769   0.0804
   154   0.0768   0.0805
   155   0.0766   0.0803
   156   0.0765   0.0798
   157   0.0764   0.0798
   158   0.0763   0.0792
   159   0.0763   0.0790
   160   0.0762   0.0787
   161   0.0761   0.0787
   162   0.0761   0.0791
   163   0.0760   0.0793
   164   0.0760   0.0789
   165   0.0760   0.0792
   166   0.0759   0.0796
   167   0.0759   0.0798
   168   0.0758   0.0805
   169   0.0757   0.0800
   170   0.0756   0.0795
   171   0.0756   0.0793
   172   0.0756   0.0791
   173   0.0755   0.0793
   174   0.0754   0.0798
   175   0.0753   0.0800
   176   0.0752   0.0803
   177   0.0751   0.0809
   178   0.0750   0.0813
   179   0.0749   0.0810
   180   0.0749   0.0810
   181   0.0747   0.0812
   182   0.0747   0.0813
   183   0.0746   0.0815
   184   0.0746   0.0817
   185   0.0746   0.0819
   186   0.0745   0.0831
   187   0.0744   0.0832
   188   0.0744   0.0831
   189   0.0743   0.0831
   190   0.0743   0.0832
   191   0.0742   0.0835
   192   0.0742   0.0834
   193   0.0741   0.0833
   194   0.0741   0.0833
   195   0.0741   0.0835
   196   0.0740   0.0835
   197   0.0740   0.0839
   198   0.0739   0.0846
   199   0.0739   0.0853
   200   0.0738   0.0852
   201   0.0737   0.0856
   202   0.0736   0.0856
   203   0.0736   0.0856
   204   0.0734   0.0846
   205   0.0734   0.0845
   206   0.0733   0.0838
   207   0.0733   0.0838
   208   0.0733   0.0835
   209   0.0732   0.0830
   210   0.0731   0.0824
   211   0.0730   0.0821
   212   0.0729   0.0806
   213   0.0728   0.0811
   214   0.0727   0.0812
   215   0.0726   0.0814
   216   0.0726   0.0816
   217   0.0725   0.0811
   218   0.0724   0.0811
   219   0.0723   0.0810
   220   0.0722   0.0814
   221   0.0719   0.0810
   222   0.0716   0.0821
   223   0.0711   0.0803
   224   0.0708   0.0811
   225   0.0704   0.0798
   226   0.0701   0.0792
   227   0.0695   0.0777
   228   0.0685   0.0759
   229   0.0673   0.0734
   230   0.0664   0.0706
   231   0.0660   0.0686
   232   0.0657   0.0695
   233   0.0653   0.0689
   234   0.0651   0.0689
   235   0.0649   0.0685
   236   0.0647   0.0695
   237   0.0644   0.0688
   238   0.0641   0.0682
   239   0.0640   0.0680
   240   0.0637   0.0667
   241   0.0636   0.0652
   242   0.0634   0.0653
   243   0.0634   0.0650
   244   0.0633   0.0646
   245   0.0631   0.0645
   246   0.0629   0.0651
   247   0.0628   0.0649
   248   0.0627   0.0654
   249   0.0626   0.0657
   250   0.0624   0.0656
   251   0.0622   0.0649
   252   0.0621   0.0647
   253   0.0620   0.0639
   254   0.0619   0.0626
   255   0.0618   0.0630
   256   0.0617   0.0634
   257   0.0615   0.0641
   258   0.0613   0.0644
   259   0.0612   0.0640
   260   0.0611   0.0632
   261   0.0610   0.0626
   262   0.0609   0.0622
   263   0.0607   0.0618
   264   0.0605   0.0615
   265   0.0604   0.0618
   266   0.0603   0.0627
   267   0.0602   0.0620
   268   0.0602   0.0615
   269   0.0601   0.0610
   270   0.0599   0.0601
   271   0.0597   0.0598
   272   0.0596   0.0597
   273   0.0595   0.0595
   274   0.0594   0.0592
   275   0.0594   0.0590
   276   0.0593   0.0592
   277   0.0592   0.0594
   278   0.0591   0.0593
   279   0.0591   0.0593
   280   0.0590   0.0586
   281   0.0590   0.0587
   282   0.0589   0.0584
   283   0.0589   0.0589
   284   0.0588   0.0591
   285   0.0588   0.0592
   286   0.0588   0.0597
   287   0.0587   0.0595
   288   0.0587   0.0589
   289   0.0587   0.0587
   290   0.0587   0.0584
   291   0.0587   0.0584
   292   0.0586   0.0583
   293   0.0586   0.0589
   294   0.0586   0.0588
   295   0.0586   0.0587
   296   0.0585   0.0588
   297   0.0585   0.0596
   298   0.0585   0.0591
   299   0.0585   0.0590
   300   0.0585   0.0591
   301   0.0585   0.0592
   302   0.0585   0.0591
   303   0.0585   0.0590
   304   0.0585   0.0589
   305   0.0585   0.0589
   306   0.0585   0.0588
   307   0.0585   0.0591
   308   0.0585   0.0590
   309   0.0584   0.0592
   310   0.0584   0.0593
   311   0.0584   0.0595
   312   0.0584   0.0595
   313   0.0584   0.0594
   314   0.0584   0.0594
   315   0.0584   0.0592
   316   0.0584   0.0591
   317   0.0584   0.0591
   318   0.0584   0.0590
   319   0.0584   0.0590
   320   0.0584   0.0590
   321   0.0583   0.0591
   322   0.0583   0.0592
   323   0.0583   0.0591
   324   0.0583   0.0595
   325   0.0583   0.0593
   326   0.0583   0.0592
   327   0.0583   0.0591
   328   0.0583   0.0590
   329   0.0583   0.0590
   330   0.0583   0.0591
   331   0.0583   0.0592
   332   0.0583   0.0593
   333   0.0583   0.0593
   334   0.0583   0.0593
   335   0.0583   0.0593
   336   0.0583   0.0592
   337   0.0582   0.0593
   338   0.0582   0.0588
   339   0.0582   0.0589
   340   0.0582   0.0590
   341   0.0582   0.0592
   342   0.0582   0.0594
   343   0.0582   0.0594
   344   0.0582   0.0593
   345   0.0582   0.0594
   346   0.0582   0.0594
   347   0.0582   0.0593
   348   0.0582   0.0593
   349   0.0582   0.0594
   350   0.0582   0.0591
   351   0.0582   0.0594
   352   0.0581   0.0595
   353   0.0581   0.0595
   354   0.0581   0.0596
   355   0.0581   0.0595
   356   0.0581   0.0595
   357   0.0581   0.0595
   358   0.0581   0.0596
   359   0.0581   0.0597
   360   0.0581   0.0597
   361   0.0581   0.0596
   362   0.0581   0.0594
   363   0.0581   0.0595
   364   0.0581   0.0595
   365   0.0581   0.0595
   366   0.0581   0.0595
   367   0.0581   0.0595
   368   0.0581   0.0596
   369   0.0581   0.0596
   370   0.0581   0.0596
   371   0.0581   0.0596
   372   0.0581   0.0596
   373   0.0581   0.0594
   374   0.0581   0.0594
   375   0.0581   0.0594
   376   0.0581   0.0595
   377   0.0581   0.0595
   378   0.0581   0.0595
   379   0.0581   0.0595
   380   0.0581   0.0595
   381   0.0581   0.0595
   382   0.0581   0.0595
   383   0.0581   0.0596
   384   0.0581   0.0596
   385   0.0581   0.0596
   386   0.0581   0.0596
   387   0.0581   0.0595
   388   0.0581   0.0595
   389   0.0581   0.0595
   390   0.0581   0.0595
   391   0.0581   0.0595
   392   0.0581   0.0596
   393   0.0581   0.0596
   394   0.0581   0.0596
   395   0.0581   0.0596
   396   0.0581   0.0595
   397   0.0581   0.0595
   398   0.0581   0.0595
   399   0.0581   0.0595
   400   0.0581   0.0595
   401   0.0581   0.0597
   402   0.0581   0.0597
   403   0.0581   0.0597
   404   0.0581   0.0597
   405   0.0581   0.0597
   406   0.0581   0.0597
   407   0.0581   0.0596
   408   0.0581   0.0597
   409   0.0581   0.0597
   410   0.0581   0.0597
   411   0.0581   0.0597
   412   0.0581   0.0598
   413   0.0581   0.0599
   414   0.0581   0.0599
   415   0.0581   0.0599
   416   0.0581   0.0598
   417   0.0581   0.0598
   418   0.0581   0.0597
   419   0.0581   0.0597
   420   0.0581   0.0597
   421   0.0581   0.0597
   422   0.0581   0.0598
   423   0.0581   0.0597
   424   0.0581   0.0598
   425   0.0581   0.0598
   426   0.0581   0.0598
   427   0.0581   0.0598
   428   0.0581   0.0597
   429   0.0581   0.0597
   430   0.0581   0.0597
   431   0.0581   0.0597
   432   0.0581   0.0597
   433   0.0581   0.0597
   434   0.0581   0.0598
   435   0.0581   0.0598
   436   0.0581   0.0598
   437   0.0581   0.0599
   438   0.0581   0.0597
   439   0.0581   0.0597
   440   0.0581   0.0597
   441   0.0581   0.0597
   442   0.0581   0.0596
   443   0.0581   0.0596
   444   0.0581   0.0596
   445   0.0580   0.0596
   446   0.0580   0.0596
   447   0.0580   0.0597
   448   0.0580   0.0597
   449   0.0580   0.0596
   450   0.0580   0.0596
   451   0.0580   0.0597
   452   0.0580   0.0597
   453   0.0580   0.0597
   454   0.0580   0.0596
   455   0.0580   0.0596
   456   0.0580   0.0596
   457   0.0580   0.0596
   458   0.0580   0.0596
   459   0.0580   0.0596
   460   0.0580   0.0596
   461   0.0580   0.0597
   462   0.0580   0.0596
   463   0.0580   0.0595
   464   0.0580   0.0595
   465   0.0580   0.0595
   466   0.0580   0.0596
   467   0.0580   0.0596
   468   0.0580   0.0596
   469   0.0580   0.0596
   470   0.0580   0.0595
   471   0.0580   0.0595
   472   0.0580   0.0595
   473   0.0580   0.0595
   474   0.0580   0.0595
   475   0.0580   0.0595
   476   0.0580   0.0596
   477   0.0580   0.0596
   478   0.0580   0.0596
   479   0.0580   0.0595
   480   0.0580   0.0595
   481   0.0580   0.0595
   482   0.0580   0.0595
   483   0.0580   0.0595
   484   0.0580   0.0595
   485   0.0580   0.0595
   486   0.0580   0.0595
   487   0.0580   0.0596
   488   0.0580   0.0596
   489   0.0580   0.0595
   490   0.0580   0.0595
   491   0.0580   0.0595
   492   0.0580   0.0595
   493   0.0580   0.0595
   494   0.0580   0.0595
   495   0.0580   0.0595
   496   0.0580   0.0595
   497   0.0580   0.0595
   498   0.0580   0.0595
   499   0.0580   0.0595
   500   0.0580   0.0595
   501   0.0580   0.0595
   502   0.0580   0.0595
   503   0.0580   0.0595
   504   0.0580   0.0595
   505   0.0580   0.0595
   506   0.0580   0.0595
   507   0.0580   0.0595
   508   0.0580   0.0595
   509   0.0580   0.0595
   510   0.0580   0.0595
   511   0.0580   0.0595
   512   0.0580   0.0596
   513   0.0580   0.0596
   514   0.0580   0.0596
   515   0.0580   0.0596
   516   0.0580   0.0595
   517   0.0580   0.0595
   518   0.0580   0.0595
   519   0.0580   0.0595
   520   0.0580   0.0595
   521   0.0580   0.0595
   522   0.0580   0.0595
   523   0.0580   0.0596
   524   0.0580   0.0596
   525   0.0580   0.0596
   526   0.0580   0.0595
   527   0.0580   0.0595
   528   0.0580   0.0595
   529   0.0580   0.0595
   530   0.0580   0.0595
   531   0.0580   0.0596
   532   0.0580   0.0596
   533   0.0580   0.0596
   534   0.0580   0.0596
   535   0.0580   0.0596
   536   0.0580   0.0595
   537   0.0580   0.0595
   538   0.0580   0.0595
   539   0.0580   0.0595
   540   0.0580   0.0595
   541   0.0580   0.0595
   542   0.0580   0.0595
   543   0.0580   0.0596
   544   0.0580   0.0596
   545   0.0580   0.0596
   546   0.0580   0.0596
   547   0.0580   0.0596
   548   0.0580   0.0596
   549   0.0580   0.0595
   550   0.0580   0.0595
   551   0.0580   0.0595
   552   0.0580   0.0596
   553   0.0580   0.0596
   554   0.0580   0.0596
   555   0.0580   0.0596
   556   0.0580   0.0596
   557   0.0580   0.0596
   558   0.0580   0.0595
   559   0.0580   0.0595
   560   0.0580   0.0595
   561   0.0580   0.0596
   562   0.0580   0.0596
   563   0.0580   0.0596
   564   0.0580   0.0596
   565   0.0580   0.0596
   566   0.0580   0.0596
   567   0.0580   0.0595
   568   0.0580   0.0595
   569   0.0580   0.0595
   570   0.0580   0.0595
   571   0.0580   0.0595
   572   0.0580   0.0595
   573   0.0580   0.0595
   574   0.0580   0.0595
   575   0.0580   0.0595
   576   0.0580   0.0595
   577   0.0580   0.0595
   578   0.0580   0.0595
   579   0.0580   0.0595
   580   0.0580   0.0595
   581   0.0580   0.0595
   582   0.0580   0.0595
   583   0.0580   0.0595
   584   0.0580   0.0595
   585   0.0580   0.0595
   586   0.0580   0.0595
   587   0.0580   0.0595
   588   0.0580   0.0595
   589   0.0580   0.0594
   590   0.0580   0.0595
   591   0.0580   0.0595
   592   0.0580   0.0595
   593   0.0580   0.0595
   594   0.0580   0.0595
   595   0.0580   0.0595
   596   0.0580   0.0595
   597   0.0580   0.0595
   598   0.0580   0.0595
   599   0.0580   0.0595
   600   0.0580   0.0595
   601   0.0580   0.0595
   602   0.0580   0.0595
   603   0.0580   0.0595
   604   0.0580   0.0595
   605   0.0580   0.0595
   606   0.0580   0.0595
   607   0.0580   0.0595
   608   0.0580   0.0595
   609   0.0580   0.0595
   610   0.0580   0.0595
   611   0.0580   0.0595
   612   0.0580   0.0595
   613   0.0580   0.0595
   614   0.0580   0.0595
   615   0.0580   0.0595
   616   0.0580   0.0595
   617   0.0580   0.0595
   618   0.0580   0.0595
   619   0.0580   0.0595
   620   0.0580   0.0595
   621   0.0580   0.0595
   622   0.0580   0.0595
   623   0.0580   0.0595
   624   0.0580   0.0595
   625   0.0580   0.0595
   626   0.0580   0.0595
   627   0.0580   0.0595
   628   0.0580   0.0595
