#     it    Ltra    Lval
   146   0.0107   0.0227
   147   0.0107   0.0227
   148   0.0107   0.0226
   149   0.0107   0.0219
   150   0.0107   0.0219
   151   0.0107   0.0219
   152   0.0107   0.0218
   153   0.0106   0.0219
   154   0.0106   0.0224
   155   0.0105   0.0225
   156   0.0104   0.0232
   157   0.0104   0.0231
   158   0.0103   0.0234
   159   0.0102   0.0233
   160   0.0102   0.0234
   161   0.0100   0.0223
   162   0.0100   0.0216
   163   0.0099   0.0208
   164   0.0099   0.0211
   165   0.0098   0.0214
   166   0.0098   0.0215
   167   0.0098   0.0215
   168   0.0098   0.0217
   169   0.0098   0.0218
   170   0.0098   0.0219
   171   0.0097   0.0221
   172   0.0097   0.0219
   173   0.0097   0.0217
   174   0.0097   0.0212
   175   0.0097   0.0213
   176   0.0097   0.0212
   177   0.0097   0.0210
   178   0.0097   0.0204
   179   0.0097   0.0201
   180   0.0096   0.0196
   181   0.0096   0.0196
   182   0.0096   0.0195
   183   0.0096   0.0192
   184   0.0096   0.0189
   185   0.0096   0.0191
   186   0.0096   0.0190
   187   0.0096   0.0192
   188   0.0096   0.0194
   189   0.0096   0.0194
   190   0.0096   0.0194
   191   0.0095   0.0194
   192   0.0095   0.0194
   193   0.0095   0.0192
   194   0.0095   0.0192
   195   0.0095   0.0191
   196   0.0095   0.0190
   197   0.0095   0.0188
   198   0.0095   0.0185
   199   0.0095   0.0184
   200   0.0095   0.0182
   201   0.0095   0.0182
   202   0.0094   0.0182
   203   0.0094   0.0181
   204   0.0094   0.0178
   205   0.0094   0.0180
   206   0.0094   0.0180
   207   0.0094   0.0180
   208   0.0094   0.0178
   209   0.0094   0.0174
   210   0.0094   0.0173
   211   0.0094   0.0169
   212   0.0094   0.0169
   213   0.0094   0.0166
   214   0.0093   0.0163
   215   0.0093   0.0163
   216   0.0093   0.0163
   217   0.0093   0.0164
   218   0.0093   0.0165
   219   0.0092   0.0166
   220   0.0092   0.0167
   221   0.0092   0.0171
   222   0.0091   0.0170
   223   0.0090   0.0171
   224   0.0088   0.0181
   225   0.0087   0.0184
   226   0.0087   0.0180
   227   0.0087   0.0186
   228   0.0086   0.0187
   229   0.0086   0.0188
   230   0.0085   0.0187
   231   0.0085   0.0189
   232   0.0085   0.0186
   233   0.0084   0.0187
   234   0.0084   0.0193
   235   0.0084   0.0191
   236   0.0084   0.0191
   237   0.0084   0.0191
   238   0.0084   0.0188
   239   0.0083   0.0191
   240   0.0083   0.0194
   241   0.0082   0.0199
   242   0.0081   0.0201
   243   0.0080   0.0204
   244   0.0080   0.0197
   245   0.0080   0.0203
   246   0.0080   0.0203
   247   0.0080   0.0203
   248   0.0080   0.0203
   249   0.0079   0.0202
   250   0.0079   0.0194
   251   0.0079   0.0193
   252   0.0079   0.0191
   253   0.0079   0.0189
   254   0.0078   0.0182
   255   0.0078   0.0184
   256   0.0078   0.0184
   257   0.0078   0.0185
   258   0.0078   0.0186
   259   0.0078   0.0186
   260   0.0078   0.0184
   261   0.0078   0.0182
   262   0.0077   0.0173
   263   0.0076   0.0169
   264   0.0076   0.0167
   265   0.0076   0.0168
   266   0.0075   0.0170
   267   0.0075   0.0174
   268   0.0074   0.0178
   269   0.0074   0.0179
   270   0.0074   0.0179
   271   0.0074   0.0185
   272   0.0074   0.0178
   273   0.0074   0.0179
   274   0.0074   0.0180
   275   0.0074   0.0181
   276   0.0074   0.0182
   277   0.0073   0.0184
   278   0.0073   0.0189
   279   0.0073   0.0192
   280   0.0073   0.0190
   281   0.0072   0.0187
   282   0.0072   0.0187
   283   0.0072   0.0185
   284   0.0072   0.0183
   285   0.0072   0.0182
   286   0.0072   0.0182
   287   0.0072   0.0182
   288   0.0072   0.0185
   289   0.0072   0.0190
   290   0.0071   0.0194
   291   0.0071   0.0186
   292   0.0071   0.0188
   293   0.0071   0.0188
   294   0.0070   0.0185
   295   0.0070   0.0184
   296   0.0070   0.0185
   297   0.0070   0.0184
   298   0.0070   0.0185
   299   0.0070   0.0185
   300   0.0070   0.0184
   301   0.0070   0.0181
   302   0.0069   0.0179
   303   0.0069   0.0179
   304   0.0069   0.0181
   305   0.0069   0.0182
   306   0.0069   0.0183
   307   0.0069   0.0187
   308   0.0069   0.0187
   309   0.0069   0.0187
   310   0.0069   0.0187
   311   0.0069   0.0190
   312   0.0069   0.0192
   313   0.0068   0.0196
   314   0.0068   0.0195
   315   0.0068   0.0200
   316   0.0068   0.0195
   317   0.0068   0.0194
   318   0.0068   0.0194
   319   0.0068   0.0192
   320   0.0068   0.0193
   321   0.0068   0.0195
   322   0.0068   0.0193
   323   0.0068   0.0192
   324   0.0068   0.0186
   325   0.0068   0.0183
   326   0.0067   0.0180
   327   0.0067   0.0178
   328   0.0067   0.0180
   329   0.0067   0.0180
   330   0.0067   0.0181
   331   0.0067   0.0181
   332   0.0067   0.0182
   333   0.0067   0.0182
   334   0.0067   0.0182
   335   0.0067   0.0182
   336   0.0067   0.0181
   337   0.0067   0.0178
   338   0.0067   0.0178
   339   0.0067   0.0179
   340   0.0067   0.0179
   341   0.0067   0.0179
   342   0.0067   0.0179
   343   0.0067   0.0180
   344   0.0067   0.0179
   345   0.0067   0.0180
   346   0.0067   0.0179
   347   0.0067   0.0177
   348   0.0067   0.0176
   349   0.0067   0.0175
   350   0.0066   0.0174
   351   0.0066   0.0174
   352   0.0066   0.0173
   353   0.0066   0.0173
   354   0.0066   0.0172
   355   0.0066   0.0173
   356   0.0066   0.0173
   357   0.0066   0.0173
   358   0.0066   0.0173
   359   0.0066   0.0173
   360   0.0066   0.0173
   361   0.0066   0.0174
   362   0.0066   0.0174
   363   0.0066   0.0175
   364   0.0066   0.0181
   365   0.0066   0.0181
   366   0.0066   0.0183
   367   0.0065   0.0188
   368   0.0065   0.0190
   369   0.0065   0.0194
   370   0.0065   0.0198
   371   0.0065   0.0208
   372   0.0065   0.0205
   373   0.0065   0.0213
   374   0.0065   0.0216
   375   0.0065   0.0213
   376   0.0065   0.0217
   377   0.0065   0.0226
   378   0.0064   0.0226
   379   0.0064   0.0230
   380   0.0064   0.0234
   381   0.0064   0.0240
   382   0.0064   0.0241
   383   0.0063   0.0246
   384   0.0063   0.0227
   385   0.0063   0.0225
   386   0.0062   0.0221
   387   0.0062   0.0218
   388   0.0062   0.0219
   389   0.0062   0.0220
   390   0.0062   0.0218
   391   0.0061   0.0213
   392   0.0060   0.0201
   393   0.0059   0.0181
   394   0.0058   0.0168
   395   0.0056   0.0159
   396   0.0055   0.0158
   397   0.0053   0.0152
   398   0.0053   0.0150
   399   0.0053   0.0152
   400   0.0053   0.0154
   401   0.0052   0.0155
   402   0.0052   0.0160
   403   0.0051   0.0151
   404   0.0050   0.0149
   405   0.0050   0.0148
   406   0.0050   0.0148
   407   0.0050   0.0146
   408   0.0050   0.0145
   409   0.0049   0.0145
   410   0.0049   0.0144
   411   0.0049   0.0144
   412   0.0049   0.0142
   413   0.0049   0.0140
   414   0.0049   0.0138
   415   0.0049   0.0138
   416   0.0048   0.0139
   417   0.0048   0.0141
   418   0.0048   0.0139
   419   0.0048   0.0140
   420   0.0048   0.0140
   421   0.0048   0.0141
   422   0.0048   0.0142
   423   0.0048   0.0142
   424   0.0048   0.0142
   425   0.0048   0.0143
   426   0.0048   0.0139
   427   0.0048   0.0140
   428   0.0048   0.0139
   429   0.0047   0.0135
   430   0.0047   0.0135
   431   0.0047   0.0134
   432   0.0047   0.0132
   433   0.0047   0.0131
   434   0.0047   0.0130
   435   0.0047   0.0129
   436   0.0047   0.0128
   437   0.0047   0.0128
   438   0.0047   0.0128
   439   0.0047   0.0129
   440   0.0047   0.0129
   441   0.0047   0.0128
   442   0.0047   0.0127
   443   0.0047   0.0127
   444   0.0047   0.0126
   445   0.0047   0.0126
   446   0.0047   0.0126
   447   0.0047   0.0127
   448   0.0047   0.0128
   449   0.0047   0.0128
   450   0.0047   0.0128
   451   0.0047   0.0128
   452   0.0047   0.0128
   453   0.0047   0.0126
   454   0.0047   0.0123
   455   0.0047   0.0124
   456   0.0046   0.0124
   457   0.0046   0.0123
   458   0.0046   0.0123
   459   0.0046   0.0123
   460   0.0046   0.0122
   461   0.0046   0.0123
   462   0.0046   0.0123
   463   0.0046   0.0123
   464   0.0046   0.0123
   465   0.0046   0.0123
   466   0.0046   0.0123
   467   0.0046   0.0122
   468   0.0046   0.0122
   469   0.0046   0.0121
   470   0.0046   0.0121
   471   0.0046   0.0120
   472   0.0046   0.0120
   473   0.0046   0.0119
   474   0.0046   0.0117
   475   0.0045   0.0116
   476   0.0045   0.0115
   477   0.0045   0.0114
   478   0.0045   0.0113
   479   0.0045   0.0113
   480   0.0045   0.0113
   481   0.0045   0.0112
   482   0.0045   0.0112
   483   0.0045   0.0113
   484   0.0045   0.0113
   485   0.0045   0.0114
   486   0.0045   0.0115
   487   0.0045   0.0115
   488   0.0045   0.0115
   489   0.0045   0.0116
   490   0.0045   0.0116
   491   0.0045   0.0117
   492   0.0045   0.0117
   493   0.0045   0.0117
   494   0.0045   0.0117
   495   0.0045   0.0117
   496   0.0045   0.0120
   497   0.0045   0.0119
   498   0.0045   0.0120
   499   0.0045   0.0121
   500   0.0045   0.0121
   501   0.0045   0.0121
   502   0.0045   0.0119
   503   0.0045   0.0120
   504   0.0045   0.0120
   505   0.0044   0.0120
   506   0.0044   0.0119
   507   0.0044   0.0118
   508   0.0044   0.0118
   509   0.0044   0.0117
   510   0.0044   0.0117
   511   0.0044   0.0116
   512   0.0044   0.0117
   513   0.0044   0.0116
   514   0.0044   0.0116
   515   0.0044   0.0116
   516   0.0044   0.0115
   517   0.0044   0.0115
   518   0.0044   0.0114
   519   0.0044   0.0113
   520   0.0044   0.0112
   521   0.0044   0.0111
   522   0.0044   0.0110
   523   0.0044   0.0110
   524   0.0044   0.0110
   525   0.0043   0.0111
   526   0.0043   0.0111
   527   0.0043   0.0111
   528   0.0043   0.0110
   529   0.0043   0.0110
   530   0.0043   0.0111
   531   0.0043   0.0112
   532   0.0043   0.0112
   533   0.0043   0.0112
   534   0.0043   0.0113
   535   0.0043   0.0113
   536   0.0043   0.0114
   537   0.0043   0.0113
   538   0.0043   0.0114
   539   0.0043   0.0114
   540   0.0043   0.0113
   541   0.0043   0.0113
   542   0.0043   0.0114
   543   0.0043   0.0115
   544   0.0043   0.0116
   545   0.0043   0.0115
   546   0.0043   0.0115
   547   0.0043   0.0115
   548   0.0043   0.0115
   549   0.0043   0.0115
   550   0.0043   0.0116
   551   0.0043   0.0116
   552   0.0043   0.0116
   553   0.0043   0.0116
   554   0.0043   0.0115
   555   0.0043   0.0115
   556   0.0043   0.0115
   557   0.0043   0.0114
   558   0.0043   0.0115
   559   0.0043   0.0115
   560   0.0043   0.0116
   561   0.0043   0.0116
   562   0.0043   0.0117
   563   0.0043   0.0118
   564   0.0042   0.0117
   565   0.0042   0.0117
   566   0.0042   0.0115
   567   0.0042   0.0117
   568   0.0042   0.0117
   569   0.0042   0.0117
   570   0.0042   0.0118
   571   0.0042   0.0118
   572   0.0042   0.0118
   573   0.0042   0.0118
   574   0.0042   0.0117
   575   0.0042   0.0118
   576   0.0042   0.0118
   577   0.0042   0.0118
   578   0.0042   0.0118
   579   0.0042   0.0118
   580   0.0042   0.0118
   581   0.0042   0.0119
   582   0.0042   0.0118
   583   0.0042   0.0117
   584   0.0042   0.0117
   585   0.0042   0.0116
   586   0.0042   0.0115
   587   0.0042   0.0115
   588   0.0042   0.0114
   589   0.0042   0.0113
   590   0.0042   0.0113
   591   0.0042   0.0113
   592   0.0042   0.0113
   593   0.0042   0.0113
   594   0.0042   0.0112
   595   0.0042   0.0112
   596   0.0042   0.0112
   597   0.0042   0.0112
   598   0.0042   0.0113
   599   0.0042   0.0113
   600   0.0042   0.0113
   601   0.0042   0.0114
   602   0.0042   0.0115
   603   0.0042   0.0116
   604   0.0042   0.0116
   605   0.0042   0.0116
   606   0.0042   0.0116
   607   0.0042   0.0116
   608   0.0042   0.0117
   609   0.0042   0.0117
   610   0.0042   0.0118
   611   0.0042   0.0118
   612   0.0042   0.0118
   613   0.0042   0.0118
   614   0.0042   0.0119
   615   0.0042   0.0119
   616   0.0042   0.0119
   617   0.0042   0.0119
   618   0.0042   0.0119
   619   0.0042   0.0119
   620   0.0042   0.0120
   621   0.0042   0.0120
   622   0.0042   0.0120
   623   0.0042   0.0120
   624   0.0042   0.0120
   625   0.0042   0.0119
   626   0.0042   0.0119
   627   0.0042   0.0119
   628   0.0042   0.0119
   629   0.0042   0.0119
   630   0.0042   0.0120
   631   0.0042   0.0121
   632   0.0042   0.0122
   633   0.0042   0.0122
   634   0.0042   0.0123
   635   0.0042   0.0122
   636   0.0042   0.0120
   637   0.0042   0.0120
   638   0.0042   0.0119
   639   0.0042   0.0119
   640   0.0042   0.0119
   641   0.0042   0.0121
   642   0.0042   0.0122
   643   0.0042   0.0123
   644   0.0042   0.0124
   645   0.0042   0.0124
   646   0.0042   0.0125
   647   0.0042   0.0125
   648   0.0042   0.0125
   649   0.0042   0.0126
   650   0.0042   0.0125
   651   0.0042   0.0124
   652   0.0042   0.0124
   653   0.0042   0.0125
   654   0.0042   0.0126
   655   0.0042   0.0126
   656   0.0042   0.0126
   657   0.0042   0.0126
   658   0.0042   0.0126
   659   0.0042   0.0126
   660   0.0042   0.0125
   661   0.0042   0.0125
   662   0.0042   0.0124
   663   0.0042   0.0123
   664   0.0041   0.0123
   665   0.0041   0.0125
   666   0.0041   0.0125
   667   0.0041   0.0127
   668   0.0041   0.0128
   669   0.0041   0.0129
   670   0.0041   0.0130
   671   0.0041   0.0131
   672   0.0041   0.0131
   673   0.0041   0.0131
   674   0.0041   0.0131
   675   0.0041   0.0132
   676   0.0041   0.0133
   677   0.0041   0.0134
   678   0.0041   0.0135
   679   0.0041   0.0136
   680   0.0041   0.0136
   681   0.0041   0.0137
   682   0.0041   0.0137
   683   0.0041   0.0138
   684   0.0041   0.0137
   685   0.0041   0.0137
   686   0.0041   0.0137
   687   0.0041   0.0138
   688   0.0041   0.0139
   689   0.0041   0.0136
   690   0.0041   0.0137
   691   0.0041   0.0137
   692   0.0041   0.0136
   693   0.0041   0.0135
   694   0.0041   0.0134
   695   0.0041   0.0133
   696   0.0041   0.0134
   697   0.0041   0.0133
   698   0.0041   0.0135
   699   0.0041   0.0135
   700   0.0041   0.0135
   701   0.0041   0.0135
   702   0.0041   0.0134
   703   0.0041   0.0133
   704   0.0041   0.0131
   705   0.0041   0.0131
   706   0.0041   0.0128
   707   0.0041   0.0127
   708   0.0041   0.0128
   709   0.0041   0.0130
   710   0.0041   0.0130
   711   0.0040   0.0128
   712   0.0040   0.0126
   713   0.0040   0.0126
   714   0.0040   0.0126
   715   0.0040   0.0128
   716   0.0040   0.0132
   717   0.0040   0.0133
   718   0.0040   0.0134
   719   0.0040   0.0134
   720   0.0040   0.0134
   721   0.0040   0.0135
   722   0.0040   0.0134
   723   0.0040   0.0135
   724   0.0040   0.0135
   725   0.0040   0.0135
   726   0.0040   0.0135
   727   0.0040   0.0135
   728   0.0040   0.0135
   729   0.0040   0.0135
   730   0.0040   0.0135
   731   0.0040   0.0135
   732   0.0040   0.0135
   733   0.0040   0.0134
   734   0.0040   0.0134
   735   0.0040   0.0134
   736   0.0040   0.0134
   737   0.0040   0.0134
   738   0.0040   0.0133
   739   0.0040   0.0133
   740   0.0040   0.0132
   741   0.0040   0.0131
   742   0.0040   0.0130
   743   0.0040   0.0127
   744   0.0040   0.0128
   745   0.0040   0.0129
   746   0.0040   0.0128
   747   0.0040   0.0128
   748   0.0040   0.0128
   749   0.0040   0.0127
   750   0.0040   0.0127
   751   0.0040   0.0127
   752   0.0040   0.0128
   753   0.0040   0.0128
   754   0.0040   0.0128
   755   0.0040   0.0127
   756   0.0040   0.0127
   757   0.0040   0.0126
   758   0.0040   0.0126
   759   0.0040   0.0127
   760   0.0039   0.0127
   761   0.0039   0.0128
   762   0.0039   0.0129
   763   0.0039   0.0130
   764   0.0039   0.0130
   765   0.0039   0.0130
   766   0.0039   0.0130
   767   0.0039   0.0129
   768   0.0039   0.0128
   769   0.0039   0.0128
   770   0.0039   0.0128
   771   0.0039   0.0128
   772   0.0039   0.0128
   773   0.0039   0.0128
   774   0.0039   0.0127
   775   0.0039   0.0126
   776   0.0039   0.0123
   777   0.0039   0.0122
   778   0.0039   0.0122
   779   0.0039   0.0122
   780   0.0039   0.0122
   781   0.0039   0.0122
   782   0.0039   0.0123
   783   0.0039   0.0123
   784   0.0039   0.0123
   785   0.0039   0.0123
   786   0.0039   0.0123
   787   0.0039   0.0123
   788   0.0039   0.0122
   789   0.0039   0.0122
   790   0.0039   0.0121
   791   0.0039   0.0121
   792   0.0039   0.0121
   793   0.0039   0.0121
   794   0.0039   0.0122
   795   0.0039   0.0122
   796   0.0039   0.0122
   797   0.0039   0.0122
   798   0.0039   0.0122
   799   0.0039   0.0123
   800   0.0039   0.0123
   801   0.0039   0.0123
   802   0.0039   0.0124
   803   0.0039   0.0124
   804   0.0039   0.0123
   805   0.0039   0.0123
   806   0.0039   0.0122
   807   0.0039   0.0121
   808   0.0039   0.0121
   809   0.0039   0.0121
   810   0.0039   0.0120
   811   0.0039   0.0120
   812   0.0039   0.0120
   813   0.0039   0.0120
   814   0.0039   0.0118
   815   0.0039   0.0118
   816   0.0039   0.0118
   817   0.0039   0.0118
   818   0.0038   0.0118
   819   0.0038   0.0119
   820   0.0038   0.0119
   821   0.0038   0.0119
   822   0.0038   0.0118
   823   0.0038   0.0119
   824   0.0038   0.0119
   825   0.0038   0.0118
   826   0.0038   0.0117
   827   0.0038   0.0117
   828   0.0038   0.0115
   829   0.0038   0.0114
   830   0.0038   0.0114
   831   0.0038   0.0112
   832   0.0038   0.0111
   833   0.0038   0.0112
   834   0.0038   0.0112
   835   0.0038   0.0110
   836   0.0038   0.0111
   837   0.0038   0.0111
   838   0.0038   0.0110
   839   0.0038   0.0110
   840   0.0038   0.0110
   841   0.0038   0.0110
   842   0.0038   0.0110
   843   0.0038   0.0110
   844   0.0038   0.0110
   845   0.0038   0.0111
   846   0.0038   0.0110
   847   0.0038   0.0111
   848   0.0038   0.0111
   849   0.0038   0.0111
   850   0.0038   0.0112
   851   0.0038   0.0112
   852   0.0038   0.0112
   853   0.0038   0.0112
   854   0.0038   0.0112
   855   0.0038   0.0112
   856   0.0038   0.0112
   857   0.0038   0.0112
