#     it    Ltra    Lval
   137   0.1265   0.1510
   138   0.1264   0.1509
   139   0.1264   0.1508
   140   0.1264   0.1505
   141   0.1263   0.1501
   142   0.1262   0.1494
   143   0.1260   0.1485
   144   0.1259   0.1478
   145   0.1257   0.1464
   146   0.1256   0.1458
   147   0.1254   0.1439
   148   0.1251   0.1437
   149   0.1249   0.1435
   150   0.1248   0.1418
   151   0.1243   0.1429
   152   0.1240   0.1422
   153   0.1235   0.1407
   154   0.1234   0.1399
   155   0.1227   0.1395
   156   0.1223   0.1390
   157   0.1221   0.1388
   158   0.1217   0.1378
   159   0.1214   0.1367
   160   0.1211   0.1358
   161   0.1209   0.1352
   162   0.1205   0.1339
   163   0.1204   0.1337
   164   0.1202   0.1329
   165   0.1200   0.1333
   166   0.1198   0.1331
   167   0.1197   0.1331
   168   0.1194   0.1330
   169   0.1193   0.1334
   170   0.1191   0.1332
   171   0.1190   0.1332
   172   0.1189   0.1331
   173   0.1186   0.1328
   174   0.1182   0.1320
   175   0.1176   0.1314
   176   0.1167   0.1293
   177   0.1162   0.1287
   178   0.1147   0.1263
   179   0.1141   0.1251
   180   0.1133   0.1226
   181   0.1130   0.1218
   182   0.1123   0.1203
   183   0.1120   0.1186
   184   0.1110   0.1176
   185   0.1106   0.1170
   186   0.1100   0.1163
   187   0.1089   0.1145
   188   0.1080   0.1134
   189   0.1070   0.1125
   190   0.1060   0.1118
   191   0.1052   0.1075
   192   0.1039   0.1086
   193   0.1025   0.1087
   194   0.1017   0.1075
   195   0.1009   0.1064
   196   0.0997   0.1040
   197   0.0990   0.1031
   198   0.0979   0.1021
   199   0.0974   0.1022
   200   0.0968   0.1009
   201   0.0959   0.1006
   202   0.0953   0.0986
   203   0.0943   0.0975
   204   0.0934   0.0946
   205   0.0924   0.0918
   206   0.0909   0.0909
   207   0.0886   0.0917
   208   0.0873   0.0940
   209   0.0851   0.0939
   210   0.0838   0.0910
   211   0.0827   0.0906
   212   0.0812   0.0895
   213   0.0796   0.0887
   214   0.0790   0.0868
   215   0.0780   0.0855
   216   0.0773   0.0834
   217   0.0766   0.0826
   218   0.0761   0.0818
   219   0.0758   0.0827
   220   0.0756   0.0836
   221   0.0753   0.0845
   222   0.0751   0.0843
   223   0.0749   0.0840
   224   0.0748   0.0828
   225   0.0747   0.0824
   226   0.0746   0.0823
   227   0.0746   0.0842
   228   0.0743   0.0833
   229   0.0742   0.0831
   230   0.0741   0.0831
   231   0.0740   0.0829
   232   0.0740   0.0827
   233   0.0738   0.0822
   234   0.0737   0.0813
   235   0.0736   0.0812
   236   0.0736   0.0798
   237   0.0735   0.0811
   238   0.0734   0.0819
   239   0.0733   0.0824
   240   0.0732   0.0826
   241   0.0731   0.0824
   242   0.0729   0.0814
   243   0.0729   0.0804
   244   0.0728   0.0798
   245   0.0728   0.0798
   246   0.0726   0.0798
   247   0.0726   0.0800
   248   0.0725   0.0799
   249   0.0724   0.0807
   250   0.0723   0.0797
   251   0.0723   0.0798
   252   0.0722   0.0798
   253   0.0722   0.0798
   254   0.0721   0.0794
   255   0.0720   0.0791
   256   0.0720   0.0791
   257   0.0720   0.0791
   258   0.0719   0.0790
   259   0.0718   0.0785
   260   0.0718   0.0782
   261   0.0717   0.0776
   262   0.0717   0.0786
   263   0.0717   0.0782
   264   0.0717   0.0780
   265   0.0716   0.0779
   266   0.0716   0.0778
   267   0.0716   0.0778
   268   0.0715   0.0777
   269   0.0714   0.0778
   270   0.0714   0.0777
   271   0.0714   0.0781
   272   0.0713   0.0780
   273   0.0712   0.0778
   274   0.0712   0.0780
   275   0.0712   0.0772
   276   0.0711   0.0774
   277   0.0710   0.0774
   278   0.0709   0.0768
   279   0.0708   0.0765
   280   0.0708   0.0761
   281   0.0706   0.0759
   282   0.0706   0.0757
   283   0.0705   0.0760
   284   0.0704   0.0761
   285   0.0704   0.0769
   286   0.0702   0.0752
   287   0.0702   0.0759
   288   0.0702   0.0753
   289   0.0701   0.0750
   290   0.0701   0.0748
   291   0.0700   0.0749
   292   0.0699   0.0751
   293   0.0697   0.0750
   294   0.0696   0.0756
   295   0.0695   0.0756
   296   0.0692   0.0748
   297   0.0690   0.0736
   298   0.0688   0.0722
   299   0.0685   0.0727
   300   0.0684   0.0715
   301   0.0683   0.0721
   302   0.0681   0.0723
   303   0.0679   0.0724
   304   0.0677   0.0735
   305   0.0675   0.0719
   306   0.0670   0.0744
   307   0.0666   0.0734
   308   0.0663   0.0734
   309   0.0659   0.0722
   310   0.0655   0.0730
   311   0.0650   0.0671
   312   0.0645   0.0689
   313   0.0642   0.0686
   314   0.0639   0.0686
   315   0.0634   0.0680
   316   0.0628   0.0649
   317   0.0623   0.0650
   318   0.0619   0.0643
   319   0.0617   0.0630
   320   0.0615   0.0622
   321   0.0613   0.0640
   322   0.0610   0.0633
   323   0.0604   0.0616
   324   0.0601   0.0638
   325   0.0598   0.0635
   326   0.0596   0.0631
   327   0.0592   0.0618
   328   0.0589   0.0610
   329   0.0584   0.0592
   330   0.0581   0.0579
   331   0.0578   0.0579
   332   0.0577   0.0579
   333   0.0573   0.0570
   334   0.0569   0.0575
   335   0.0564   0.0581
   336   0.0559   0.0571
   337   0.0554   0.0547
   338   0.0551   0.0562
   339   0.0548   0.0548
   340   0.0543   0.0544
   341   0.0542   0.0524
   342   0.0540   0.0530
   343   0.0539   0.0525
   344   0.0535   0.0528
   345   0.0530   0.0554
   346   0.0529   0.0574
   347   0.0527   0.0557
   348   0.0525   0.0552
   349   0.0520   0.0540
   350   0.0516   0.0523
   351   0.0511   0.0505
   352   0.0508   0.0502
   353   0.0507   0.0461
   354   0.0505   0.0477
   355   0.0503   0.0497
   356   0.0501   0.0493
   357   0.0499   0.0497
   358   0.0498   0.0482
   359   0.0495   0.0487
   360   0.0493   0.0491
   361   0.0491   0.0489
   362   0.0489   0.0489
   363   0.0488   0.0478
   364   0.0487   0.0487
   365   0.0486   0.0496
   366   0.0484   0.0503
   367   0.0483   0.0500
   368   0.0480   0.0503
   369   0.0478   0.0470
   370   0.0475   0.0457
   371   0.0474   0.0464
   372   0.0472   0.0480
   373   0.0471   0.0483
   374   0.0469   0.0472
   375   0.0468   0.0479
   376   0.0467   0.0462
   377   0.0467   0.0463
   378   0.0466   0.0465
   379   0.0465   0.0465
   380   0.0464   0.0498
   381   0.0461   0.0473
   382   0.0460   0.0470
   383   0.0458   0.0464
   384   0.0458   0.0462
   385   0.0457   0.0453
   386   0.0456   0.0451
   387   0.0456   0.0449
   388   0.0455   0.0451
   389   0.0455   0.0442
   390   0.0453   0.0442
   391   0.0453   0.0437
   392   0.0452   0.0431
   393   0.0451   0.0427
   394   0.0449   0.0431
   395   0.0448   0.0436
   396   0.0447   0.0435
   397   0.0446   0.0435
   398   0.0445   0.0435
   399   0.0444   0.0431
   400   0.0443   0.0432
   401   0.0442   0.0458
   402   0.0441   0.0452
   403   0.0440   0.0448
   404   0.0440   0.0449
   405   0.0438   0.0450
   406   0.0436   0.0443
   407   0.0436   0.0444
   408   0.0434   0.0435
   409   0.0433   0.0453
   410   0.0433   0.0448
   411   0.0432   0.0447
   412   0.0430   0.0441
   413   0.0429   0.0433
   414   0.0428   0.0432
   415   0.0427   0.0432
   416   0.0427   0.0426
   417   0.0426   0.0432
   418   0.0425   0.0439
   419   0.0423   0.0451
   420   0.0423   0.0436
   421   0.0422   0.0435
   422   0.0421   0.0437
   423   0.0421   0.0441
   424   0.0420   0.0447
   425   0.0419   0.0442
   426   0.0419   0.0448
   427   0.0419   0.0444
   428   0.0418   0.0442
   429   0.0418   0.0441
   430   0.0417   0.0438
   431   0.0417   0.0434
   432   0.0417   0.0434
   433   0.0417   0.0431
   434   0.0416   0.0432
   435   0.0416   0.0433
   436   0.0416   0.0438
   437   0.0415   0.0443
   438   0.0415   0.0434
   439   0.0415   0.0439
   440   0.0415   0.0442
   441   0.0414   0.0443
   442   0.0414   0.0445
   443   0.0414   0.0449
   444   0.0414   0.0454
   445   0.0413   0.0447
   446   0.0413   0.0449
   447   0.0413   0.0451
   448   0.0413   0.0453
   449   0.0412   0.0454
   450   0.0412   0.0446
   451   0.0412   0.0449
   452   0.0412   0.0449
   453   0.0412   0.0451
   454   0.0411   0.0450
   455   0.0411   0.0454
   456   0.0410   0.0448
   457   0.0410   0.0442
   458   0.0409   0.0440
   459   0.0409   0.0438
   460   0.0409   0.0441
   461   0.0408   0.0441
   462   0.0407   0.0452
   463   0.0407   0.0451
   464   0.0407   0.0452
   465   0.0406   0.0451
   466   0.0405   0.0439
   467   0.0405   0.0441
   468   0.0405   0.0439
   469   0.0405   0.0438
   470   0.0405   0.0438
   471   0.0405   0.0438
   472   0.0404   0.0437
   473   0.0404   0.0428
   474   0.0404   0.0441
   475   0.0403   0.0437
   476   0.0403   0.0438
   477   0.0403   0.0440
   478   0.0402   0.0444
   479   0.0402   0.0450
   480   0.0401   0.0456
   481   0.0401   0.0457
   482   0.0400   0.0457
   483   0.0400   0.0456
   484   0.0400   0.0457
   485   0.0400   0.0446
   486   0.0399   0.0458
   487   0.0399   0.0461
   488   0.0398   0.0460
   489   0.0398   0.0456
   490   0.0398   0.0450
   491   0.0398   0.0452
   492   0.0397   0.0447
   493   0.0397   0.0446
   494   0.0397   0.0448
   495   0.0396   0.0458
   496   0.0396   0.0462
   497   0.0396   0.0455
   498   0.0396   0.0452
   499   0.0395   0.0452
   500   0.0395   0.0449
   501   0.0395   0.0458
   502   0.0394   0.0457
   503   0.0394   0.0459
   504   0.0394   0.0459
   505   0.0394   0.0461
   506   0.0393   0.0458
   507   0.0393   0.0454
   508   0.0393   0.0449
   509   0.0393   0.0450
   510   0.0392   0.0447
   511   0.0392   0.0449
   512   0.0392   0.0453
   513   0.0392   0.0451
   514   0.0391   0.0454
   515   0.0391   0.0454
   516   0.0391   0.0451
   517   0.0391   0.0450
   518   0.0391   0.0450
   519   0.0390   0.0448
   520   0.0390   0.0446
   521   0.0390   0.0448
   522   0.0390   0.0447
   523   0.0390   0.0456
   524   0.0390   0.0456
   525   0.0389   0.0455
   526   0.0389   0.0454
   527   0.0389   0.0454
   528   0.0389   0.0455
   529   0.0389   0.0456
   530   0.0389   0.0459
   531   0.0389   0.0461
   532   0.0389   0.0463
   533   0.0388   0.0465
   534   0.0388   0.0468
   535   0.0388   0.0461
   536   0.0388   0.0463
   537   0.0387   0.0463
   538   0.0387   0.0459
   539   0.0387   0.0458
   540   0.0387   0.0457
   541   0.0387   0.0458
   542   0.0387   0.0458
   543   0.0387   0.0459
   544   0.0386   0.0457
   545   0.0386   0.0454
   546   0.0386   0.0449
   547   0.0386   0.0447
   548   0.0386   0.0444
   549   0.0385   0.0448
   550   0.0385   0.0453
   551   0.0385   0.0452
   552   0.0385   0.0452
   553   0.0385   0.0453
   554   0.0385   0.0454
   555   0.0385   0.0454
   556   0.0385   0.0450
   557   0.0385   0.0450
   558   0.0385   0.0449
   559   0.0384   0.0448
   560   0.0384   0.0446
   561   0.0384   0.0445
   562   0.0384   0.0443
   563   0.0384   0.0443
   564   0.0384   0.0443
   565   0.0384   0.0445
   566   0.0384   0.0444
   567   0.0384   0.0446
   568   0.0384   0.0446
   569   0.0384   0.0446
   570   0.0384   0.0448
   571   0.0384   0.0447
   572   0.0384   0.0446
   573   0.0384   0.0445
   574   0.0384   0.0445
   575   0.0384   0.0445
   576   0.0384   0.0445
   577   0.0384   0.0445
   578   0.0384   0.0446
   579   0.0384   0.0448
   580   0.0384   0.0448
   581   0.0384   0.0447
   582   0.0384   0.0448
   583   0.0383   0.0448
   584   0.0383   0.0447
   585   0.0383   0.0446
   586   0.0383   0.0446
   587   0.0383   0.0446
   588   0.0383   0.0446
   589   0.0383   0.0446
   590   0.0383   0.0445
   591   0.0383   0.0445
   592   0.0383   0.0443
   593   0.0383   0.0443
   594   0.0383   0.0443
   595   0.0383   0.0443
   596   0.0383   0.0443
   597   0.0383   0.0443
   598   0.0383   0.0444
   599   0.0383   0.0444
   600   0.0383   0.0443
   601   0.0383   0.0443
   602   0.0383   0.0442
   603   0.0383   0.0442
   604   0.0383   0.0441
   605   0.0383   0.0442
   606   0.0383   0.0443
   607   0.0383   0.0443
   608   0.0383   0.0444
   609   0.0383   0.0443
   610   0.0383   0.0442
   611   0.0383   0.0442
   612   0.0383   0.0441
   613   0.0383   0.0441
   614   0.0383   0.0442
   615   0.0383   0.0442
   616   0.0383   0.0444
   617   0.0383   0.0444
   618   0.0383   0.0444
   619   0.0383   0.0444
   620   0.0383   0.0444
   621   0.0383   0.0443
   622   0.0383   0.0443
   623   0.0383   0.0444
   624   0.0383   0.0444
   625   0.0383   0.0444
   626   0.0383   0.0445
   627   0.0383   0.0445
   628   0.0383   0.0445
   629   0.0383   0.0446
   630   0.0383   0.0446
   631   0.0383   0.0447
   632   0.0383   0.0447
   633   0.0383   0.0447
   634   0.0383   0.0446
   635   0.0383   0.0447
   636   0.0383   0.0447
   637   0.0383   0.0446
   638   0.0383   0.0446
   639   0.0383   0.0446
   640   0.0383   0.0445
   641   0.0383   0.0445
   642   0.0383   0.0443
   643   0.0383   0.0443
   644   0.0383   0.0444
   645   0.0383   0.0445
   646   0.0383   0.0444
   647   0.0382   0.0445
   648   0.0382   0.0446
   649   0.0382   0.0446
   650   0.0382   0.0446
   651   0.0382   0.0447
   652   0.0382   0.0447
   653   0.0382   0.0449
   654   0.0382   0.0448
   655   0.0382   0.0450
   656   0.0382   0.0449
   657   0.0382   0.0448
   658   0.0382   0.0447
   659   0.0382   0.0447
   660   0.0382   0.0446
   661   0.0382   0.0446
   662   0.0382   0.0446
   663   0.0382   0.0448
   664   0.0382   0.0448
   665   0.0382   0.0448
   666   0.0382   0.0449
   667   0.0382   0.0448
   668   0.0382   0.0451
   669   0.0382   0.0452
   670   0.0382   0.0454
   671   0.0382   0.0454
   672   0.0382   0.0455
   673   0.0382   0.0455
   674   0.0382   0.0456
   675   0.0382   0.0455
   676   0.0382   0.0454
   677   0.0381   0.0453
   678   0.0381   0.0452
   679   0.0381   0.0455
   680   0.0381   0.0456
   681   0.0381   0.0456
   682   0.0381   0.0457
   683   0.0381   0.0458
   684   0.0381   0.0458
   685   0.0381   0.0456
   686   0.0381   0.0456
   687   0.0381   0.0455
   688   0.0381   0.0456
   689   0.0381   0.0456
   690   0.0381   0.0457
   691   0.0381   0.0462
   692   0.0381   0.0460
   693   0.0381   0.0461
   694   0.0381   0.0462
   695   0.0381   0.0463
   696   0.0381   0.0462
   697   0.0381   0.0464
   698   0.0381   0.0464
   699   0.0381   0.0468
   700   0.0380   0.0468
   701   0.0380   0.0469
   702   0.0380   0.0470
   703   0.0380   0.0470
   704   0.0380   0.0472
   705   0.0380   0.0471
   706   0.0380   0.0470
   707   0.0380   0.0470
   708   0.0380   0.0468
   709   0.0380   0.0470
   710   0.0380   0.0470
   711   0.0380   0.0472
   712   0.0380   0.0472
   713   0.0380   0.0472
   714   0.0380   0.0473
   715   0.0380   0.0473
   716   0.0380   0.0471
   717   0.0380   0.0474
   718   0.0380   0.0472
   719   0.0380   0.0471
   720   0.0380   0.0471
   721   0.0380   0.0472
   722   0.0380   0.0475
   723   0.0379   0.0475
   724   0.0379   0.0478
   725   0.0379   0.0480
   726   0.0379   0.0479
   727   0.0379   0.0479
   728   0.0379   0.0478
   729   0.0379   0.0480
   730   0.0379   0.0480
   731   0.0379   0.0482
   732   0.0379   0.0485
   733   0.0379   0.0487
   734   0.0379   0.0489
   735   0.0379   0.0491
   736   0.0379   0.0490
   737   0.0378   0.0487
   738   0.0378   0.0488
   739   0.0378   0.0489
   740   0.0378   0.0493
   741   0.0378   0.0497
   742   0.0378   0.0499
   743   0.0377   0.0500
   744   0.0377   0.0503
   745   0.0377   0.0502
   746   0.0377   0.0503
   747   0.0377   0.0502
   748   0.0376   0.0500
   749   0.0376   0.0498
   750   0.0376   0.0495
   751   0.0376   0.0489
   752   0.0376   0.0490
   753   0.0375   0.0491
   754   0.0375   0.0489
   755   0.0375   0.0488
   756   0.0375   0.0484
   757   0.0374   0.0484
   758   0.0374   0.0485
   759   0.0374   0.0486
   760   0.0374   0.0484
   761   0.0374   0.0486
   762   0.0373   0.0487
   763   0.0373   0.0487
   764   0.0373   0.0493
   765   0.0373   0.0493
   766   0.0372   0.0494
   767   0.0372   0.0498
   768   0.0372   0.0500
   769   0.0372   0.0502
   770   0.0371   0.0508
   771   0.0371   0.0507
   772   0.0370   0.0504
   773   0.0370   0.0507
   774   0.0370   0.0500
   775   0.0369   0.0500
   776   0.0369   0.0498
   777   0.0369   0.0499
   778   0.0369   0.0498
   779   0.0369   0.0498
   780   0.0369   0.0498
   781   0.0369   0.0498
   782   0.0368   0.0496
   783   0.0368   0.0497
   784   0.0367   0.0500
   785   0.0367   0.0506
   786   0.0367   0.0503
   787   0.0367   0.0501
   788   0.0367   0.0498
   789   0.0366   0.0499
   790   0.0366   0.0499
   791   0.0366   0.0501
   792   0.0366   0.0503
   793   0.0366   0.0505
   794   0.0366   0.0506
   795   0.0365   0.0508
   796   0.0365   0.0508
   797   0.0365   0.0508
   798   0.0364   0.0507
   799   0.0364   0.0506
   800   0.0364   0.0501
   801   0.0364   0.0501
   802   0.0363   0.0500
   803   0.0363   0.0502
   804   0.0363   0.0500
   805   0.0363   0.0499
   806   0.0363   0.0499
   807   0.0362   0.0500
   808   0.0362   0.0501
   809   0.0362   0.0504
   810   0.0361   0.0502
   811   0.0361   0.0498
   812   0.0361   0.0496
   813   0.0360   0.0491
   814   0.0360   0.0497
   815   0.0360   0.0495
   816   0.0360   0.0494
   817   0.0360   0.0494
   818   0.0360   0.0494
   819   0.0360   0.0499
   820   0.0360   0.0499
   821   0.0360   0.0497
   822   0.0359   0.0497
   823   0.0359   0.0495
   824   0.0359   0.0495
   825   0.0359   0.0501
   826   0.0359   0.0495
   827   0.0359   0.0498
   828   0.0359   0.0499
   829   0.0359   0.0502
   830   0.0359   0.0503
   831   0.0358   0.0502
   832   0.0358   0.0501
   833   0.0358   0.0498
   834   0.0358   0.0499
   835   0.0358   0.0500
   836   0.0358   0.0500
   837   0.0358   0.0501
   838   0.0358   0.0500
   839   0.0358   0.0502
   840   0.0358   0.0501
   841   0.0358   0.0500
   842   0.0358   0.0500
   843   0.0358   0.0501
   844   0.0358   0.0501
   845   0.0358   0.0500
   846   0.0358   0.0500
   847   0.0358   0.0498
   848   0.0358   0.0498
   849   0.0358   0.0497
   850   0.0358   0.0498
   851   0.0358   0.0497
   852   0.0358   0.0498
   853   0.0358   0.0498
   854   0.0358   0.0498
   855   0.0357   0.0498
   856   0.0357   0.0497
   857   0.0357   0.0496
   858   0.0357   0.0495
   859   0.0357   0.0494
   860   0.0357   0.0494
   861   0.0357   0.0494
   862   0.0357   0.0493
   863   0.0357   0.0493
   864   0.0357   0.0491
   865   0.0357   0.0489
   866   0.0357   0.0485
   867   0.0356   0.0485
   868   0.0356   0.0485
   869   0.0356   0.0484
   870   0.0356   0.0485
   871   0.0356   0.0484
   872   0.0356   0.0484
   873   0.0356   0.0484
   874   0.0356   0.0481
   875   0.0356   0.0483
   876   0.0356   0.0483
   877   0.0356   0.0483
   878   0.0356   0.0483
   879   0.0356   0.0483
   880   0.0356   0.0481
   881   0.0356   0.0482
   882   0.0356   0.0481
   883   0.0356   0.0480
   884   0.0355   0.0480
   885   0.0355   0.0481
   886   0.0355   0.0481
   887   0.0355   0.0481
   888   0.0355   0.0482
   889   0.0355   0.0481
   890   0.0355   0.0480
   891   0.0355   0.0480
   892   0.0355   0.0477
   893   0.0355   0.0478
   894   0.0355   0.0479
   895   0.0355   0.0480
   896   0.0355   0.0480
   897   0.0355   0.0480
   898   0.0355   0.0480
   899   0.0355   0.0481
   900   0.0355   0.0482
   901   0.0355   0.0482
   902   0.0355   0.0483
   903   0.0355   0.0482
   904   0.0355   0.0482
   905   0.0355   0.0481
   906   0.0355   0.0481
   907   0.0355   0.0479
   908   0.0355   0.0479
   909   0.0355   0.0479
   910   0.0355   0.0478
   911   0.0355   0.0479
   912   0.0355   0.0479
   913   0.0355   0.0480
   914   0.0355   0.0480
   915   0.0355   0.0480
   916   0.0355   0.0481
   917   0.0355   0.0481
   918   0.0355   0.0482
   919   0.0355   0.0481
   920   0.0355   0.0481
   921   0.0355   0.0481
   922   0.0355   0.0481
   923   0.0355   0.0482
   924   0.0355   0.0481
   925   0.0355   0.0481
   926   0.0355   0.0481
   927   0.0355   0.0481
   928   0.0355   0.0481
   929   0.0355   0.0481
   930   0.0355   0.0480
   931   0.0355   0.0481
   932   0.0355   0.0480
   933   0.0355   0.0480
   934   0.0355   0.0479
   935   0.0355   0.0480
   936   0.0355   0.0480
   937   0.0355   0.0480
   938   0.0355   0.0481
   939   0.0355   0.0482
   940   0.0355   0.0482
   941   0.0355   0.0482
   942   0.0355   0.0482
   943   0.0355   0.0483
   944   0.0355   0.0483
   945   0.0355   0.0483
   946   0.0355   0.0483
   947   0.0355   0.0483
   948   0.0355   0.0482
   949   0.0355   0.0482
   950   0.0355   0.0482
   951   0.0355   0.0482
   952   0.0355   0.0481
   953   0.0355   0.0481
   954   0.0355   0.0480
   955   0.0355   0.0480
   956   0.0355   0.0481
   957   0.0355   0.0481
   958   0.0355   0.0481
   959   0.0355   0.0481
   960   0.0355   0.0481
   961   0.0355   0.0481
   962   0.0355   0.0481
   963   0.0355   0.0481
   964   0.0355   0.0481
   965   0.0355   0.0481
   966   0.0355   0.0481
   967   0.0355   0.0481
   968   0.0355   0.0481
   969   0.0354   0.0481
   970   0.0354   0.0480
   971   0.0354   0.0480
   972   0.0354   0.0480
   973   0.0354   0.0480
   974   0.0354   0.0480
   975   0.0354   0.0480
   976   0.0354   0.0479
   977   0.0354   0.0479
   978   0.0354   0.0479
   979   0.0354   0.0479
   980   0.0354   0.0479
   981   0.0354   0.0480
   982   0.0354   0.0480
   983   0.0354   0.0480
   984   0.0354   0.0480
   985   0.0354   0.0480
   986   0.0354   0.0480
   987   0.0354   0.0481
   988   0.0354   0.0480
   989   0.0354   0.0480
   990   0.0354   0.0479
   991   0.0354   0.0479
   992   0.0354   0.0479
   993   0.0354   0.0479
   994   0.0354   0.0478
   995   0.0354   0.0478
   996   0.0354   0.0478
   997   0.0354   0.0478
   998   0.0354   0.0478
   999   0.0354   0.0478
  1000   0.0354   0.0478
