#     it    Ltra    Lval
    92   0.0914   0.1179
    93   0.0913   0.1172
    94   0.0911   0.1164
    95   0.0910   0.1148
    96   0.0907   0.1146
    97   0.0905   0.1147
    98   0.0902   0.1148
    99   0.0900   0.1164
   100   0.0895   0.1152
   101   0.0891   0.1137
   102   0.0889   0.1126
   103   0.0886   0.1117
   104   0.0884   0.1118
   105   0.0882   0.1120
   106   0.0881   0.1117
   107   0.0880   0.1112
   108   0.0878   0.1105
   109   0.0877   0.1103
   110   0.0876   0.1095
   111   0.0875   0.1095
   112   0.0874   0.1098
   113   0.0872   0.1098
   114   0.0872   0.1088
   115   0.0871   0.1092
   116   0.0870   0.1094
   117   0.0869   0.1095
   118   0.0869   0.1093
   119   0.0868   0.1092
   120   0.0868   0.1091
   121   0.0867   0.1090
   122   0.0867   0.1091
   123   0.0866   0.1097
   124   0.0865   0.1094
   125   0.0865   0.1093
   126   0.0865   0.1098
   127   0.0864   0.1095
   128   0.0864   0.1098
   129   0.0863   0.1102
   130   0.0863   0.1103
   131   0.0863   0.1105
   132   0.0862   0.1104
   133   0.0862   0.1104
   134   0.0862   0.1102
   135   0.0861   0.1102
   136   0.0860   0.1102
   137   0.0859   0.1112
   138   0.0859   0.1110
   139   0.0858   0.1116
   140   0.0858   0.1117
   141   0.0857   0.1116
   142   0.0857   0.1117
   143   0.0857   0.1115
   144   0.0856   0.1112
   145   0.0856   0.1111
   146   0.0855   0.1109
   147   0.0854   0.1102
   148   0.0852   0.1086
   149   0.0852   0.1087
   150   0.0851   0.1078
   151   0.0850   0.1069
   152   0.0849   0.1059
   153   0.0849   0.1058
   154   0.0848   0.1053
   155   0.0848   0.1056
   156   0.0847   0.1059
   157   0.0847   0.1058
   158   0.0847   0.1057
   159   0.0846   0.1057
   160   0.0845   0.1057
   161   0.0845   0.1064
   162   0.0845   0.1066
   163   0.0845   0.1069
   164   0.0844   0.1072
   165   0.0844   0.1071
   166   0.0844   0.1074
   167   0.0844   0.1074
   168   0.0843   0.1073
   169   0.0843   0.1071
   170   0.0843   0.1070
   171   0.0843   0.1070
   172   0.0843   0.1069
   173   0.0843   0.1072
   174   0.0843   0.1069
   175   0.0843   0.1068
   176   0.0843   0.1067
   177   0.0842   0.1064
   178   0.0842   0.1065
   179   0.0842   0.1065
   180   0.0842   0.1065
   181   0.0842   0.1065
   182   0.0842   0.1065
   183   0.0842   0.1063
   184   0.0842   0.1062
   185   0.0841   0.1058
   186   0.0841   0.1059
   187   0.0841   0.1057
   188   0.0841   0.1055
   189   0.0840   0.1055
   190   0.0840   0.1052
   191   0.0840   0.1053
   192   0.0840   0.1052
   193   0.0839   0.1050
   194   0.0839   0.1048
   195   0.0839   0.1047
   196   0.0839   0.1046
   197   0.0839   0.1047
   198   0.0838   0.1047
   199   0.0838   0.1048
   200   0.0838   0.1044
   201   0.0837   0.1047
   202   0.0837   0.1047
   203   0.0837   0.1046
   204   0.0837   0.1047
   205   0.0837   0.1046
   206   0.0836   0.1044
   207   0.0836   0.1044
   208   0.0836   0.1041
   209   0.0835   0.1043
   210   0.0835   0.1045
   211   0.0835   0.1046
   212   0.0835   0.1051
   213   0.0834   0.1051
   214   0.0834   0.1050
   215   0.0834   0.1048
   216   0.0834   0.1046
   217   0.0834   0.1043
   218   0.0833   0.1042
   219   0.0833   0.1042
   220   0.0833   0.1038
   221   0.0833   0.1042
   222   0.0833   0.1043
   223   0.0832   0.1042
   224   0.0832   0.1044
   225   0.0832   0.1041
   226   0.0832   0.1038
   227   0.0832   0.1038
   228   0.0832   0.1037
   229   0.0832   0.1038
   230   0.0832   0.1039
   231   0.0832   0.1040
   232   0.0832   0.1037
   233   0.0831   0.1038
   234   0.0831   0.1038
   235   0.0831   0.1040
   236   0.0831   0.1043
   237   0.0831   0.1041
   238   0.0831   0.1041
   239   0.0831   0.1040
   240   0.0831   0.1039
   241   0.0831   0.1038
   242   0.0831   0.1035
   243   0.0830   0.1034
   244   0.0830   0.1031
   245   0.0830   0.1031
   246   0.0830   0.1031
   247   0.0830   0.1031
   248   0.0830   0.1032
   249   0.0830   0.1029
   250   0.0830   0.1028
   251   0.0830   0.1027
   252   0.0830   0.1027
   253   0.0830   0.1027
   254   0.0830   0.1026
   255   0.0830   0.1026
   256   0.0830   0.1023
   257   0.0830   0.1024
   258   0.0829   0.1024
   259   0.0829   0.1023
   260   0.0829   0.1023
   261   0.0829   0.1020
   262   0.0829   0.1020
   263   0.0829   0.1020
   264   0.0829   0.1020
   265   0.0829   0.1019
   266   0.0829   0.1019
   267   0.0829   0.1018
   268   0.0829   0.1018
   269   0.0829   0.1018
   270   0.0829   0.1018
   271   0.0829   0.1018
   272   0.0829   0.1017
   273   0.0829   0.1017
   274   0.0829   0.1016
   275   0.0829   0.1016
   276   0.0829   0.1016
   277   0.0829   0.1016
   278   0.0829   0.1015
   279   0.0829   0.1015
   280   0.0829   0.1015
   281   0.0829   0.1015
   282   0.0829   0.1015
   283   0.0829   0.1016
   284   0.0829   0.1018
   285   0.0829   0.1017
   286   0.0829   0.1017
   287   0.0829   0.1017
   288   0.0829   0.1018
   289   0.0829   0.1018
   290   0.0829   0.1018
   291   0.0829   0.1018
   292   0.0829   0.1018
   293   0.0829   0.1017
   294   0.0829   0.1017
   295   0.0829   0.1016
   296   0.0829   0.1015
   297   0.0829   0.1015
   298   0.0829   0.1015
   299   0.0829   0.1016
   300   0.0829   0.1015
   301   0.0829   0.1014
   302   0.0829   0.1014
   303   0.0829   0.1013
   304   0.0829   0.1013
   305   0.0829   0.1013
   306   0.0829   0.1013
   307   0.0829   0.1012
   308   0.0829   0.1012
   309   0.0829   0.1013
   310   0.0829   0.1013
   311   0.0829   0.1012
   312   0.0829   0.1013
   313   0.0829   0.1013
   314   0.0829   0.1013
   315   0.0829   0.1012
   316   0.0828   0.1012
   317   0.0828   0.1013
   318   0.0828   0.1013
   319   0.0828   0.1013
   320   0.0828   0.1014
   321   0.0828   0.1014
   322   0.0828   0.1014
   323   0.0828   0.1014
   324   0.0828   0.1014
   325   0.0828   0.1014
   326   0.0828   0.1013
   327   0.0828   0.1013
   328   0.0828   0.1012
   329   0.0828   0.1013
   330   0.0828   0.1013
   331   0.0828   0.1013
   332   0.0828   0.1013
   333   0.0828   0.1012
   334   0.0828   0.1011
   335   0.0828   0.1011
   336   0.0828   0.1011
   337   0.0828   0.1011
   338   0.0828   0.1011
   339   0.0828   0.1011
   340   0.0828   0.1011
   341   0.0828   0.1011
   342   0.0828   0.1011
   343   0.0828   0.1010
   344   0.0828   0.1010
   345   0.0828   0.1010
   346   0.0828   0.1010
   347   0.0828   0.1010
   348   0.0828   0.1011
   349   0.0828   0.1011
   350   0.0828   0.1011
   351   0.0828   0.1011
   352   0.0828   0.1011
   353   0.0828   0.1011
   354   0.0828   0.1011
   355   0.0828   0.1011
   356   0.0828   0.1012
   357   0.0828   0.1012
   358   0.0828   0.1012
   359   0.0828   0.1012
   360   0.0828   0.1012
   361   0.0828   0.1012
   362   0.0828   0.1012
   363   0.0828   0.1013
   364   0.0828   0.1012
   365   0.0828   0.1012
   366   0.0828   0.1012
   367   0.0828   0.1012
   368   0.0828   0.1012
   369   0.0828   0.1012
   370   0.0828   0.1012
   371   0.0828   0.1012
   372   0.0828   0.1012
   373   0.0828   0.1012
   374   0.0828   0.1012
   375   0.0828   0.1012
   376   0.0828   0.1012
   377   0.0828   0.1013
   378   0.0828   0.1012
   379   0.0828   0.1012
   380   0.0828   0.1013
   381   0.0828   0.1012
   382   0.0828   0.1013
   383   0.0828   0.1013
   384   0.0828   0.1013
   385   0.0828   0.1013
   386   0.0828   0.1013
   387   0.0828   0.1013
   388   0.0828   0.1013
   389   0.0828   0.1013
   390   0.0828   0.1014
   391   0.0828   0.1014
   392   0.0828   0.1014
   393   0.0828   0.1014
   394   0.0828   0.1015
   395   0.0828   0.1014
   396   0.0828   0.1015
   397   0.0828   0.1015
   398   0.0828   0.1015
   399   0.0828   0.1015
   400   0.0828   0.1015
   401   0.0828   0.1016
   402   0.0828   0.1016
   403   0.0828   0.1016
   404   0.0828   0.1016
   405   0.0828   0.1016
   406   0.0828   0.1016
   407   0.0828   0.1016
   408   0.0828   0.1016
   409   0.0828   0.1016
   410   0.0828   0.1016
   411   0.0828   0.1016
   412   0.0828   0.1016
   413   0.0828   0.1016
   414   0.0828   0.1016
   415   0.0828   0.1016
   416   0.0828   0.1015
   417   0.0828   0.1015
   418   0.0828   0.1015
   419   0.0828   0.1015
   420   0.0828   0.1015
   421   0.0828   0.1016
   422   0.0828   0.1016
   423   0.0828   0.1016
   424   0.0828   0.1016
   425   0.0828   0.1016
   426   0.0828   0.1016
   427   0.0828   0.1016
   428   0.0828   0.1015
   429   0.0828   0.1016
   430   0.0828   0.1016
   431   0.0828   0.1016
   432   0.0828   0.1017
   433   0.0828   0.1017
   434   0.0828   0.1017
   435   0.0828   0.1017
   436   0.0828   0.1017
   437   0.0828   0.1017
   438   0.0828   0.1017
   439   0.0828   0.1017
   440   0.0828   0.1017
   441   0.0828   0.1017
   442   0.0828   0.1017
   443   0.0828   0.1017
   444   0.0828   0.1017
   445   0.0828   0.1017
   446   0.0828   0.1017
   447   0.0828   0.1017
   448   0.0828   0.1017
   449   0.0828   0.1016
   450   0.0828   0.1016
   451   0.0828   0.1016
