#     it    Ltra    Lval
   239   0.0078   0.0119
   240   0.0078   0.0115
   241   0.0078   0.0115
   242   0.0078   0.0115
   243   0.0078   0.0115
   244   0.0078   0.0115
   245   0.0078   0.0114
   246   0.0078   0.0115
   247   0.0078   0.0115
   248   0.0078   0.0116
   249   0.0077   0.0116
   250   0.0077   0.0115
   251   0.0077   0.0114
   252   0.0077   0.0113
   253   0.0077   0.0112
   254   0.0077   0.0111
   255   0.0077   0.0110
   256   0.0077   0.0110
   257   0.0077   0.0110
   258   0.0077   0.0110
   259   0.0077   0.0110
   260   0.0077   0.0111
   261   0.0077   0.0111
   262   0.0077   0.0110
   263   0.0076   0.0109
   264   0.0076   0.0108
   265   0.0076   0.0107
   266   0.0076   0.0107
   267   0.0076   0.0107
   268   0.0076   0.0107
   269   0.0076   0.0106
   270   0.0076   0.0106
   271   0.0076   0.0107
   272   0.0076   0.0108
   273   0.0076   0.0109
   274   0.0076   0.0111
   275   0.0076   0.0111
   276   0.0076   0.0111
   277   0.0076   0.0110
   278   0.0076   0.0111
   279   0.0076   0.0111
   280   0.0076   0.0111
   281   0.0076   0.0110
   282   0.0076   0.0109
   283   0.0076   0.0110
   284   0.0076   0.0109
   285   0.0076   0.0110
   286   0.0075   0.0109
   287   0.0075   0.0110
   288   0.0075   0.0113
   289   0.0075   0.0113
   290   0.0075   0.0112
   291   0.0075   0.0110
   292   0.0075   0.0110
   293   0.0075   0.0110
   294   0.0075   0.0108
   295   0.0075   0.0109
   296   0.0075   0.0110
   297   0.0075   0.0112
   298   0.0074   0.0116
   299   0.0074   0.0115
   300   0.0074   0.0115
   301   0.0074   0.0115
   302   0.0074   0.0115
   303   0.0074   0.0114
   304   0.0074   0.0114
   305   0.0074   0.0115
   306   0.0074   0.0115
   307   0.0074   0.0115
   308   0.0074   0.0116
   309   0.0074   0.0117
   310   0.0074   0.0115
   311   0.0074   0.0115
   312   0.0074   0.0115
   313   0.0074   0.0115
   314   0.0074   0.0114
   315   0.0074   0.0113
   316   0.0074   0.0114
   317   0.0074   0.0113
   318   0.0074   0.0113
   319   0.0073   0.0113
   320   0.0073   0.0113
   321   0.0073   0.0114
   322   0.0073   0.0114
   323   0.0073   0.0114
   324   0.0073   0.0115
   325   0.0073   0.0114
   326   0.0073   0.0114
   327   0.0073   0.0115
   328   0.0073   0.0116
   329   0.0073   0.0116
   330   0.0073   0.0116
   331   0.0073   0.0116
   332   0.0073   0.0116
   333   0.0073   0.0117
   334   0.0073   0.0117
   335   0.0073   0.0116
   336   0.0073   0.0116
   337   0.0073   0.0115
   338   0.0073   0.0113
   339   0.0073   0.0111
   340   0.0073   0.0110
   341   0.0073   0.0109
   342   0.0073   0.0108
   343   0.0073   0.0107
   344   0.0073   0.0107
   345   0.0073   0.0106
   346   0.0073   0.0106
   347   0.0073   0.0106
   348   0.0073   0.0105
   349   0.0073   0.0105
   350   0.0072   0.0105
   351   0.0072   0.0105
   352   0.0072   0.0105
   353   0.0072   0.0106
   354   0.0072   0.0106
   355   0.0072   0.0106
   356   0.0072   0.0107
   357   0.0072   0.0108
   358   0.0072   0.0108
   359   0.0072   0.0108
   360   0.0072   0.0107
   361   0.0072   0.0107
   362   0.0072   0.0106
   363   0.0072   0.0105
   364   0.0072   0.0105
   365   0.0072   0.0105
   366   0.0072   0.0105
   367   0.0072   0.0106
   368   0.0072   0.0106
   369   0.0072   0.0106
   370   0.0072   0.0105
   371   0.0072   0.0105
   372   0.0072   0.0105
   373   0.0072   0.0105
   374   0.0072   0.0105
   375   0.0072   0.0105
   376   0.0072   0.0107
   377   0.0072   0.0107
   378   0.0072   0.0108
   379   0.0072   0.0109
   380   0.0072   0.0112
   381   0.0072   0.0111
   382   0.0072   0.0111
   383   0.0072   0.0109
   384   0.0071   0.0110
   385   0.0071   0.0110
   386   0.0071   0.0110
   387   0.0071   0.0110
   388   0.0071   0.0110
   389   0.0071   0.0111
   390   0.0071   0.0111
   391   0.0071   0.0112
   392   0.0071   0.0112
   393   0.0071   0.0112
   394   0.0071   0.0109
   395   0.0071   0.0108
   396   0.0071   0.0107
   397   0.0071   0.0107
   398   0.0071   0.0107
   399   0.0071   0.0109
   400   0.0071   0.0112
   401   0.0071   0.0113
   402   0.0071   0.0114
   403   0.0071   0.0115
   404   0.0071   0.0115
   405   0.0071   0.0115
   406   0.0071   0.0115
   407   0.0071   0.0114
   408   0.0071   0.0114
   409   0.0070   0.0111
   410   0.0070   0.0112
   411   0.0070   0.0114
   412   0.0070   0.0114
   413   0.0070   0.0114
   414   0.0070   0.0114
   415   0.0070   0.0115
   416   0.0070   0.0115
   417   0.0070   0.0114
   418   0.0070   0.0115
   419   0.0070   0.0115
   420   0.0070   0.0116
   421   0.0070   0.0116
   422   0.0070   0.0116
   423   0.0070   0.0116
   424   0.0070   0.0117
   425   0.0070   0.0118
   426   0.0070   0.0120
   427   0.0070   0.0120
   428   0.0070   0.0120
   429   0.0070   0.0121
   430   0.0070   0.0120
   431   0.0070   0.0118
   432   0.0070   0.0118
   433   0.0070   0.0120
   434   0.0070   0.0120
   435   0.0070   0.0120
   436   0.0070   0.0120
   437   0.0070   0.0120
   438   0.0070   0.0120
   439   0.0070   0.0120
   440   0.0069   0.0120
   441   0.0069   0.0119
   442   0.0069   0.0118
   443   0.0069   0.0118
   444   0.0069   0.0119
   445   0.0069   0.0119
   446   0.0069   0.0119
   447   0.0069   0.0119
   448   0.0069   0.0119
   449   0.0069   0.0118
   450   0.0069   0.0116
   451   0.0069   0.0117
   452   0.0069   0.0116
   453   0.0069   0.0115
   454   0.0069   0.0114
   455   0.0069   0.0112
   456   0.0069   0.0112
   457   0.0069   0.0112
   458   0.0069   0.0113
   459   0.0069   0.0112
   460   0.0069   0.0112
   461   0.0069   0.0112
   462   0.0069   0.0111
   463   0.0069   0.0110
   464   0.0069   0.0110
   465   0.0069   0.0109
   466   0.0069   0.0110
   467   0.0068   0.0110
   468   0.0068   0.0112
   469   0.0068   0.0112
   470   0.0068   0.0114
   471   0.0068   0.0117
   472   0.0068   0.0118
   473   0.0068   0.0117
   474   0.0068   0.0118
   475   0.0068   0.0117
   476   0.0068   0.0116
   477   0.0068   0.0116
   478   0.0068   0.0116
   479   0.0068   0.0116
   480   0.0068   0.0117
   481   0.0068   0.0118
   482   0.0068   0.0119
   483   0.0067   0.0119
   484   0.0067   0.0119
   485   0.0067   0.0117
   486   0.0067   0.0117
   487   0.0067   0.0118
   488   0.0067   0.0119
   489   0.0067   0.0119
   490   0.0067   0.0119
   491   0.0067   0.0118
   492   0.0067   0.0118
   493   0.0067   0.0118
   494   0.0066   0.0118
   495   0.0066   0.0115
   496   0.0066   0.0114
   497   0.0066   0.0114
   498   0.0066   0.0113
   499   0.0066   0.0114
   500   0.0066   0.0113
   501   0.0066   0.0113
   502   0.0066   0.0113
   503   0.0066   0.0113
   504   0.0066   0.0113
   505   0.0066   0.0113
   506   0.0066   0.0115
   507   0.0066   0.0117
   508   0.0066   0.0118
   509   0.0066   0.0119
   510   0.0066   0.0121
   511   0.0066   0.0121
   512   0.0066   0.0120
   513   0.0066   0.0120
   514   0.0065   0.0120
   515   0.0065   0.0120
   516   0.0065   0.0119
   517   0.0065   0.0120
   518   0.0065   0.0120
   519   0.0065   0.0120
   520   0.0065   0.0119
   521   0.0065   0.0118
   522   0.0065   0.0117
   523   0.0065   0.0117
   524   0.0065   0.0116
   525   0.0065   0.0115
   526   0.0065   0.0115
   527   0.0065   0.0115
   528   0.0065   0.0115
   529   0.0065   0.0115
   530   0.0065   0.0115
   531   0.0065   0.0116
   532   0.0065   0.0117
   533   0.0065   0.0119
   534   0.0065   0.0120
   535   0.0065   0.0123
   536   0.0065   0.0121
   537   0.0065   0.0120
   538   0.0065   0.0119
   539   0.0065   0.0119
   540   0.0065   0.0119
   541   0.0065   0.0120
   542   0.0064   0.0120
   543   0.0064   0.0116
   544   0.0064   0.0117
   545   0.0064   0.0117
   546   0.0064   0.0117
   547   0.0064   0.0117
   548   0.0064   0.0117
   549   0.0064   0.0117
   550   0.0064   0.0117
   551   0.0064   0.0117
   552   0.0064   0.0117
   553   0.0064   0.0117
   554   0.0064   0.0116
   555   0.0064   0.0116
   556   0.0064   0.0116
   557   0.0064   0.0115
   558   0.0064   0.0114
   559   0.0064   0.0115
   560   0.0064   0.0115
   561   0.0064   0.0115
   562   0.0064   0.0114
   563   0.0063   0.0114
   564   0.0063   0.0114
   565   0.0063   0.0114
   566   0.0063   0.0114
   567   0.0063   0.0116
   568   0.0063   0.0116
   569   0.0063   0.0118
   570   0.0063   0.0117
   571   0.0063   0.0117
   572   0.0063   0.0117
   573   0.0063   0.0117
   574   0.0063   0.0117
   575   0.0063   0.0118
   576   0.0063   0.0119
   577   0.0062   0.0118
   578   0.0062   0.0119
   579   0.0062   0.0119
   580   0.0062   0.0118
   581   0.0062   0.0118
   582   0.0062   0.0115
   583   0.0062   0.0115
   584   0.0062   0.0115
   585   0.0062   0.0115
   586   0.0062   0.0113
   587   0.0062   0.0111
   588   0.0062   0.0110
   589   0.0062   0.0109
   590   0.0062   0.0109
   591   0.0062   0.0109
   592   0.0062   0.0109
   593   0.0062   0.0108
   594   0.0062   0.0108
   595   0.0062   0.0109
   596   0.0062   0.0109
   597   0.0061   0.0109
   598   0.0061   0.0110
   599   0.0061   0.0111
   600   0.0061   0.0111
   601   0.0061   0.0111
   602   0.0061   0.0111
   603   0.0061   0.0111
   604   0.0061   0.0110
   605   0.0061   0.0109
   606   0.0061   0.0109
   607   0.0061   0.0109
   608   0.0061   0.0109
   609   0.0061   0.0109
   610   0.0061   0.0110
   611   0.0061   0.0109
   612   0.0061   0.0109
   613   0.0061   0.0109
   614   0.0061   0.0109
   615   0.0061   0.0110
   616   0.0061   0.0111
   617   0.0061   0.0112
   618   0.0061   0.0112
   619   0.0061   0.0112
   620   0.0061   0.0112
   621   0.0061   0.0112
   622   0.0061   0.0112
   623   0.0061   0.0112
   624   0.0061   0.0112
