1.051051051051051033e+01 -4.410087248072194210e-01 -2.829216463314898622e-01 2.482294730734160293e-01
1.061061061061061039e+01 -4.312014267484945984e-01 -2.555164729657882772e-01 2.239966719548645846e-01
1.071071071071071223e+01 -4.210216290369781511e-01 -2.256807149028500770e-01 1.988887476465975024e-01
1.081081081081081230e+01 -4.104336182419331958e-01 -1.929990603710750319e-01 1.722684277709463918e-01
1.091091091091091236e+01 -3.993862282429218036e-01 -1.569841758714835556e-01 1.431497200675200254e-01
1.101101101101101243e+01 -3.878445320917190964e-01 -1.171010918629033504e-01 1.102841700000341263e-01
1.111111111111111249e+01 -3.757534907657389955e-01 -7.278480327950326290e-02 7.218557847088671875e-02
1.121121121121121256e+01 -3.630335402273329737e-01 -2.349518146633149118e-02 2.709799119133093903e-02
1.131131131131131262e+01 -3.495805914237902767e-01 3.123936525475747017e-02 -2.751586385615352459e-02
1.141141141141141269e+01 -3.352660302873371467e-01 9.123491219274548758e-02 -9.415892452887530961e-02
1.151151151151151275e+01 -3.199214750191969325e-01 1.555756357488554675e-01 -1.742806364236154371e-01
1.161161161161161282e+01 -3.033783518815738600e-01 2.224309116837173694e-01 -2.653317624454010759e-01
1.171171171171171288e+01 -2.854706368020212270e-01 2.882540316424008764e-01 -3.578501374572907734e-01
1.181181181181181294e+01 -2.658859486756902646e-01 3.491352575981414574e-01 -4.371784591219098903e-01
1.191191191191191301e+01 -2.441592246759961005e-01 4.013369565950712925e-01 -4.926059443628913459e-01
1.201201201201201307e+01 -2.196727202546164270e-01 4.422565640492674977e-01 -5.238553976315654115e-01
1.211211211211211314e+01 -1.916560091414918066e-01 4.715127595213970402e-01 -5.372267934200144479e-01
1.221221221221221320e+01 -1.591859833448264483e-01 4.899060966033642051e-01 -5.397871978978663332e-01
1.231231231231231327e+01 -1.210171737578707579e-01 4.993361070874969831e-01 -5.363078945697805633e-01
1.241241241241241333e+01 -7.520245480905675406e-02 5.020088261828220544e-01 -5.294659746081847862e-01
1.251251251251251340e+01 -1.946194617630597062e-02 4.996110477982098064e-01 -5.206768746630379141e-01
1.261261261261261346e+01 4.864881670111417811e-02 4.935301753266314040e-01 -5.106426105974010143e-01
1.271271271271271353e+01 1.304365355792425629e-01 4.846687305987145700e-01 -4.997053220600400358e-01
1.281281281281281359e+01 2.231578533319626967e-01 4.736826389199084719e-01 -4.880058034720557991e-01
1.291291291291291365e+01 3.169083899015305850e-01 4.610312972603843873e-01 -4.755876146021775774e-01
1.301301301301301372e+01 3.971247425462907099e-01 4.469642672899625802e-01 -4.624265752365626647e-01
1.311311311311311378e+01 4.533730198074613083e-01 4.316425273670139728e-01 -4.484850915010010763e-01
1.321321321321321385e+01 4.854724426444395058e-01 4.151517992698459114e-01 -4.336845203836240947e-01
1.331331331331331391e+01 5.002571093997283391e-01 3.975011988082776115e-01 -4.179650834777181578e-01
1.341341341341341398e+01 5.045500105586097073e-01 3.786533519638973222e-01 -4.013304764371881106e-01
1.351351351351351404e+01 5.031181800676760574e-01 3.585297984654707282e-01 -3.838329178600770608e-01
1.361361361361361411e+01 4.985650671029264180e-01 3.370109031257656484e-01 -3.656414553457656980e-01
1.371371371371371417e+01 4.922893149535942925e-01 3.139618504284770739e-01 -3.470885075369195549e-01
1.381381381381381424e+01 4.850033319211730087e-01 2.891778976936953960e-01 -3.284960822324530239e-01
1.391391391391391430e+01 4.770764657744451798e-01 2.623504582069808855e-01 -3.101193825078705224e-01
1.401401401401401436e+01 4.686856655673352079e-01 2.331247805116811733e-01 -2.920567588122776614e-01
1.411411411411411443e+01 4.599207578424406306e-01 2.011002224173541741e-01 -2.741560632535965936e-01
1.421421421421421449e+01 4.508090065691652271e-01 1.658302509997639784e-01 -2.561156385815402947e-01
1.431431431431431456e+01 4.413639896710254140e-01 1.268224426008853212e-01 -2.375383074754648938e-01
1.441441441441441462e+01 4.315710516990365342e-01 8.353848282889853039e-02 -2.179725928362314658e-01
1.451451451451451469e+01 4.214065718329019217e-01 3.543897458227557307e-02 -1.968399344604590262e-01
1.461461461461461475e+01 4.108380792990092290e-01 -1.796461332314479298e-02 -1.734134923442435250e-01
1.471471471471471482e+01 3.998054770781525602e-01 -7.681900174498423883e-02 -1.468307398270038144e-01
1.481481481481481488e+01 3.882687714776079657e-01 -1.403380821146858470e-01 -1.160697487723220123e-01
1.491491491491491495e+01 3.761856538337839950e-01 -2.067725844406770319e-01 -7.992168821189157835e-02
1.501501501501501679e+01 3.634846815340451176e-01 -2.733150309294539171e-01 -3.655022247262734725e-02
1.511511511511511685e+01 3.500652780167107236e-01 -3.357208916959696365e-01 1.635716789269129473e-02
1.521521521521521692e+01 3.357977327710553461e-01 -3.901832570816663459e-01 8.121441421347587453e-02
1.531531531531531698e+01 3.205232013373091049e-01 -4.340869465475926114e-01 1.596679167150562018e-01
1.541541541541541704e+01 3.040537053066563189e-01 -4.661326099899286146e-01 2.495080719537637326e-01
1.551551551551551711e+01 2.861417171721752917e-01 -4.871845160893927273e-01 3.418489918966167718e-01
1.561561561561561717e+01 2.665460283763242955e-01 -4.988947354852122373e-01 4.221978494535179594e-01
1.571571571571571724e+01 2.449021404195691753e-01 -5.032328925726909929e-01 4.791028828573538623e-01
1.581581581581581730e+01 2.206143194977436273e-01 -5.020800478432266845e-01 5.113186096469798381e-01
1.591591591591591737e+01 1.928555542575047521e-01 -4.968710382558953476e-01 5.250628698733191824e-01
1.601601601601601743e+01 1.605675557963314459e-01 -4.886923158690408830e-01 5.273046848548517129e-01
1.611611611611611750e+01 1.224607576625248440e-01 -4.782432083487044849e-01 5.231227701272570529e-01
1.621621621621621756e+01 7.693026220848885044e-02 -4.660273884075499806e-01 5.152556135562328388e-01
1.631631631631631763e+01 2.155662993665295735e-02 -4.523528618721030514e-01 5.051629167883593396e-01
1.641641641641641769e+01 -4.608648481099855698e-02 -4.373936757979174361e-01 4.935611181822966431e-01
1.651651651651651775e+01 -1.273944760706304247e-01 -4.212564501757228297e-01 4.808017453861236912e-01
1.661661661661661782e+01 -2.197828050780299969e-01 -4.039747051422170054e-01 4.670237808995386652e-01
1.671671671671671788e+01 -3.137700119071181182e-01 -3.855220975629288782e-01 4.523297965003069132e-01
1.681681681681681795e+01 -3.946867758438807883e-01 -3.658322308200973039e-01 4.368433610290597402e-01
1.691691691691691801e+01 -4.518172012849566155e-01 -3.447975777616761328e-01 4.207712693572341900e-01
1.701701701701701808e+01 -4.848857396777894735e-01 -3.222695964188200812e-01 4.044094506074265571e-01
1.711711711711711814e+01 -5.001981060950452251e-01 -2.980697131020839108e-01 3.881681838876924751e-01
1.721721721721721821e+01 -5.048312212722547709e-01 -2.719474600207747450e-01 3.723762967519405054e-01
1.731731731731731827e+01 -5.035703451601616365e-01 -2.435808121214623756e-01 3.572229577376088150e-01
1.741741741741741833e+01 -4.991100557877378718e-01 -2.125918343416189904e-01 3.427406597634130581e-01
1.751751751751751840e+01 -4.928885452086683161e-01 -1.785466816096150100e-01 3.287894330851220959e-01
1.761761761761761846e+01 -4.856385546759502403e-01 -1.409555988447204478e-01 3.151390036159589791e-01
1.771771771771771853e+01 -4.777387003476124550e-01 -9.927292095710621433e-02 3.014951431622129863e-01
1.781781781781781859e+01 -4.693719422858549928e-01 -5.298517216725719819e-02 2.875483249673289055e-01
1.791791791791791866e+01 -4.606296950323432449e-01 -1.442365249226418289e-03 2.729957641727203677e-01
1.801801801801801872e+01 -4.515413222780075286e-01 5.558885955643300125e-02 2.575357008815109539e-01
1.811811811811811879e+01 -4.421213554237070631e-01 1.175878112784009555e-01 2.408668989105773039e-01
1.821821821821821885e+01 -4.323552796894089001e-01 1.832809850282598185e-01 2.226711580633459198e-01
1.831831831831831892e+01 -4.222200936914763947e-01 2.502703709168496160e-01 2.025613843788296453e-01
1.841841841841841898e+01 -4.116835449028045657e-01 3.145563917858645864e-01 1.800136035495637221e-01
1.851851851851851904e+01 -4.006887556132272543e-01 3.722630932370476486e-01 1.543080917481516323e-01
1.861861861861861911e+01 -3.891994283850720437e-01 4.200060869185268109e-01 1.244289832319644129e-01
1.871871871871871917e+01 -3.771690389368123619e-01 4.560369532962695316e-01 8.906168844644951621e-02
1.881881881881881924e+01 -3.645243392644113012e-01 4.806707511026914736e-01 4.658034445505331717e-02
1.891891891891891930e+01 -3.511653576413216737e-01 4.951456439758545325e-01 -5.393210522030199294e-03
1.901901901901901937e+01 -3.369653986184862893e-01 5.015674133818498470e-01 -6.927979819776997061e-02
1.911911911911911943e+01 -3.217710430243361786e-01 5.019667636186202486e-01 -1.466973364619914011e-01
1.921921921921921950e+01 -3.053841967157548964e-01 4.979090237112374084e-01 -2.356564220135171084e-01
1.931931931931931956e+01 -2.876055365794585317e-01 4.905895847230313800e-01 -3.270034481083697875e-01
1.941941941941941963e+01 -2.681975957922264620e-01 4.807875808717596011e-01 -4.070039087785440324e-01
1.951951951951951969e+01 -2.467449465826367372e-01 4.690821634963828202e-01 -4.635880083381983541e-01
1.961961961961961975e+01 -2.226507131660562799e-01 4.558308733823012160e-01 -4.951766354608126974e-01
1.971971971971971982e+01 -1.951365717446410242e-01 4.412409147317935543e-01 -5.078934726890353968e-01
1.981981981981981988e+01 -1.632427505073355822e-01 4.254446982333456306e-01 -5.086982573611371627e-01
1.991991991991991995e+01 -1.258013133977802234e-01 4.084936722522307107e-01 -5.026909983518988989e-01
2.002002002002002001e+01 -8.099871021210131028e-02 3.903753998613413989e-01 -4.927112012101533267e-01
2.012012012012012008e+01 -2.653724740362151113e-02 3.710360988529793902e-01 -4.803677723120511889e-01
2.022022022022022014e+01 3.999002122411042526e-02 3.503809819411686788e-01 -4.665888542735109334e-01
2.032032032032032021e+01 1.202296827493653242e-01 3.282815701186576618e-01 -4.520638996252362984e-01
2.042042042042042027e+01 2.119766187404874269e-01 3.045998518011006628e-01 -4.373904824311962702e-01
2.052052052052052034e+01 3.063535290195492089e-01 2.790669935623001918e-01 -4.230536707881864533e-01
2.062062062062062040e+01 3.888801284761809196e-01 2.513527056987369668e-01 -4.094129683054573698e-01
2.072072072072072046e+01 4.481173953344693706e-01 2.210827552847689503e-01 -3.966114242708976834e-01
2.082082082082082053e+01 4.828438867726667638e-01 1.878389661726335425e-01 -3.845919194847894351e-01
2.092092092092092059e+01 4.993094634858532554e-01 1.511592189924427510e-01 -3.731914020930920950e-01
2.102102102102102066e+01 5.045195913991461500e-01 1.105374511521901859e-01 -3.621555182770285208e-01
2.112112112112112072e+01 5.035938546173435171e-01 6.542365683774648000e-02 -3.512397506234747890e-01
2.122122122122122079e+01 4.993160335377422876e-01 1.530555141860936302e-02 -3.402434908261904312e-01
2.132132132132132085e+01 4.931955463010024854e-01 -4.024892742519500799e-02 -3.290188717955145892e-01
2.142142142142142447e+01 4.860029717223456891e-01 -1.010652287084629897e-01 -3.174258570826245518e-01
2.152152152152152453e+01 4.781431763203996543e-01 -1.659864204178565228e-01 -3.053135954803010144e-01
2.162162162162162460e+01 4.698013042657754323e-01 -2.328779973661965763e-01 -2.925242191759237498e-01
2.172172172172172466e+01 4.610816679118676653e-01 -2.983364056287851618e-01 -2.788831281966919762e-01
2.182182182182182473e+01 4.520132865673004985e-01 -3.580325298382271426e-01 -2.641934749111280456e-01
2.192192192192192479e+01 4.426104558852667625e-01 -4.086246549199106792e-01 -2.482196095654141677e-01
2.202202202202202486e+01 4.328633161424667031e-01 -4.479659906441291750e-01 -2.307022183274957117e-01
2.212212212212212492e+01 4.227486919390344711e-01 -4.755641554298037921e-01 -2.113251402122715283e-01
2.222222222222222499e+01 4.122350941624811638e-01 -4.927751068474423013e-01 -1.895439530470506007e-01
2.232232232232232505e+01 4.012714087582889277e-01 -5.013782949246148313e-01 -1.645771751945516725e-01
2.242242242242242511e+01 3.897937240840205209e-01 -5.033965223948340117e-01 -1.354058003015213563e-01
2.252252252252252518e+01 3.777738385745722516e-01 -5.005164676887976505e-01 -1.007839480886044692e-01
2.262262262262262524e+01 3.651528647077563194e-01 -4.940507374904421489e-01 -5.921021019959180065e-02
2.272272272272272531e+01 3.518365585669326334e-01 -4.849210076144168657e-01 -8.447038712749200401e-03
2.282282282282282537e+01 3.376953198410114765e-01 -4.737364697824698045e-01 5.397805870891909941e-02
2.292292292292292544e+01 3.225641918244518402e-01 -4.609287265018957580e-01 1.296557847463696289e-01
2.302302302302302550e+01 3.062428614172616470e-01 -4.467403964688330120e-01 2.167397787046884960e-01
2.312312312312312557e+01 2.884956591249979163e-01 -4.313163394078453061e-01 3.067848159554036891e-01
2.322322322322322563e+01 2.690515590587667649e-01 -4.147363623600876514e-01 3.852326842899473358e-01
2.332332332332332570e+01 2.475512688666448025e-01 -3.970072044440624004e-01 4.402926888490814039e-01
2.342342342342342576e+01 2.234868108635628403e-01 -3.780868534338328035e-01 4.703460258013272277e-01
2.352352352352352582e+01 1.961479213431691349e-01 -3.578929774212040171e-01 4.811373159239577535e-01
2.362362362362362589e+01 1.645208848207248276e-01 -3.363019654047372797e-01 4.802312042349001775e-01
2.372372372372372595e+01 1.272877645844000261e-01 -3.131502439532826698e-01 4.731259781320453772e-01
2.382382382382382602e+01 8.281535350607546753e-02 -2.882383994942700478e-01 4.631772532911066498e-01
2.392392392392392608e+01 2.871402168208210537e-02 -2.612884458760842410e-01 4.522737099570149355e-01
2.402402402402402615e+01 -3.745261115737874569e-02 -2.319587673484120871e-01 4.414148538724226301e-01
2.412412412412412621e+01 -1.173212652498022424e-01 -1.998502702457032876e-01 4.310297272387105805e-01
2.422422422422422628e+01 -2.089287043833642776e-01 -1.645063829871655225e-01 4.211656550409999533e-01
2.432432432432432634e+01 -3.031543025241086875e-01 -1.254130560767712232e-01 4.117467476932424320e-01
2.442442442442442641e+01 -3.863022441290233644e-01 -8.203089558601700526e-02 4.026032421038457376e-01
2.452452452452452647e+01 -4.463471336522322197e-01 -3.378793989051399882e-02 3.935922809601170025e-01
2.462462462462462653e+01 -4.817599696221525063e-01 1.989469009470122562e-02 3.845777161903334851e-01
2.472472472472472660e+01 -4.987192423012538067e-01 7.893799386062738677e-02 3.754525433762375686e-01
2.482482482482482666e+01 -5.042371758125915315e-01 1.425454442081511564e-01 3.661285787974564720e-01
2.492492492492492673e+01 -5.034790477108535001e-01 2.091527478943256690e-01 3.565122401385103501e-01
2.502502502502502679e+01 -4.992925936917712582e-01 2.755740230541799951e-01 3.465344942437470488e-01
2.512512512512512686e+01 -4.932222873912910366e-01 3.377658603141745486e-01 3.361450346737436812e-01
2.522522522522522692e+01 -4.860585258008631171e-01 3.920055200950518515e-01 3.252715777623989002e-01
2.532532532532532699e+01 -4.782149408823227477e-01 4.352672644981565031e-01 3.138202001964864318e-01
2.542542542542542705e+01 -4.698843019100462093e-01 4.668144185264289092e-01 3.016725780112973210e-01
2.552552552552552712e+01 -4.611719085306308918e-01 4.873030269051236152e-01 2.886856355423773612e-01
2.562562562562562718e+01 -4.521087626188489139e-01 4.983596993575506451e-01 2.746915927818552872e-01
2.572572572572572724e+01 -4.427115603169525238e-01 5.022488464552381515e-01 2.594740945899854934e-01
2.582582582582582731e+01 -4.329692042303138755e-01 5.007488691869595998e-01 2.428137388993586165e-01
2.592592592592592737e+01 -4.228590071894037794e-01 4.953180467203367465e-01 2.244174649349597317e-01
2.602602602602602744e+01 -4.123499593827655851e-01 4.869570620040732378e-01 2.037735464327779522e-01
2.612612612612612750e+01 -4.013870799712824233e-01 4.763573855627540321e-01 1.801492730407996401e-01
2.622622622622622757e+01 -3.899221951783677920e-01 4.640211061067365805e-01 1.525909503190084615e-01
2.632632632632632763e+01 -3.779181935543351467e-01 4.502290859457933059e-01 1.199238997393854145e-01
2.642642642642642770e+01 -3.653085565676154611e-01 4.351578680079123962e-01 8.070548252299968028e-02
2.652652652652652776e+01 -3.519971609803089208e-01 4.189096523346353962e-01 3.272161928775744327e-02
2.662662662662662783e+01 -3.378582788481853116e-01 4.015064229132692120e-01 -2.646861130118621785e-02
2.672672672672672789e+01 -3.227365775206836318e-01 3.829192364710913843e-01 -9.868642589273329824e-02
2.682682682682682795e+01 -3.064471196409124243e-01 3.630783006728740547e-01 -1.826622873968609673e-01
2.692692692692692802e+01 -2.887580359421766385e-01 3.418727806034352890e-01 -2.708549964159563395e-01
2.702702702702702808e+01 -2.694080149319920681e-01 3.191728010359169421e-01 -3.493776470669620604e-01
2.712712712712712815e+01 -2.480748044631359284e-01 2.947984768779519649e-01 -4.062219123961778311e-01
2.722722722722722821e+01 -2.242037878735754775e-01 2.684496012418879363e-01 -4.391408618685251897e-01
2.732732732732732828e+01 -1.970004552339668091e-01 2.397793220407170578e-01 -4.536722909933198489e-01
2.742742742742742834e+01 -1.654304033476554914e-01 2.083963465059388842e-01 -4.572708598259550006e-01
2.752752752752752841e+01 -1.282193357506768439e-01 1.738649411875567985e-01 -4.551911591666044643e-01
2.762762762762762847e+01 -8.383210096845608583e-02 1.357049319540787891e-01 -4.503367441576909269e-01
2.772772772772772854e+01 -2.999297737891648552e-02 9.339170399251903176e-02 -4.441514550829806507e-01
2.782782782782782860e+01 3.581313163725821647e-02 4.636902027232728957e-02 -4.373199542862014622e-01
2.792792792792792866e+01 1.152239636253215849e-01 -5.840275095413779982e-03 -4.301492421226731366e-01
2.802802802802802873e+01 2.064446233366342975e-01 -6.353619036339286374e-02 -4.227563529335747194e-01
2.812812812812812879e+01 3.010856659094611754e-01 -1.261552572532355920e-01 -4.151892418871812596e-01
